name,player_id,team,pos,gp,toi_min,G,A1,A2,plusMinus,PIM,total_ixG,pm60,xGA60,xGA60_resid,d_adj_xGA60,ozs_pct,blocks60,blocks60_adj,block_val60,o_xG60,d_value60,value60,oGAA,dGAA,GAA,oGAR,dGAR,GAR,oWAR,dWAR,WAR,war60,o_replacement_val60,d_replacement_val60,goals_per_win,Season
Hayley Scamurra,61,TOR,F,18,261.98333333333335,1,0,1,-4,6,5.7433451342620625,-0.9160888097207202,1.6436736165634285,-0.4684934483532186,-0.32058068865183853,0.5236565614794862,2.5192442267319803,0.4975674119118826,0.019902696476475305,1.3153535519653554,0.051960765341659165,1.3673143173070146,3.056,0.227,3.283,4.343,0.44,4.783,0.86,0.087,0.947,0.217,0.3206,-0.0489,5.049,2024-25
Jessie Eldridge,36,NY,F,28,522.55,8,9,7,-1,16,6.972365614535746,-0.11482154817720794,1.0296943362813864,-0.3130872066649486,-0.1651744469635685,0.4960107463222189,1.492680126303703,0.05513416811877081,0.0022053667247508325,0.8005778143185242,0.018722811421107682,0.8193006257396318,1.612,0.163,1.775,4.18,0.589,4.769,0.828,0.117,0.945,0.109,0.3206,-0.0489,5.049,2024-25
Denisa Křížová,104,MIN,F,28,417.5333333333333,4,3,2,7,10,6.278975267223409,1.005907711959125,1.0529931413462155,-0.4249819185522772,-0.2770691588508971,0.5147587522713617,1.8681143222098038,0.11840202933198557,0.0047360811732794226,0.9022956635000908,0.03244299705836914,0.93473866055846,1.996,0.226,2.222,4.048,0.566,4.614,0.802,0.112,0.914,0.131,0.3206,-0.0489,5.049,2024-25
Shiann Darkangelo,4,OTT,F,28,428.75,8,8,2,6,10,6.697387360713106,0.8396501457725948,1.7317963780376027,0.1876671747886045,0.3355799344899846,0.5056497175141242,2.099125364431487,0.27319425159946087,0.010927770063978435,0.9372437122863821,-0.02263022338502002,0.9146134889013622,2.3,-0.162,2.138,4.406,0.188,4.594,0.873,0.037,0.91,0.127,0.3206,-0.0489,5.049,2024-25
Brooke McQuigge,192,MIN,F,27,359.6666666666667,8,0,7,3,10,5.725273908219063,0.5004633920296571,1.121256848433428,-0.4392279371464223,-0.2913151774450422,0.5147587522713617,1.6682113067655235,-0.08150098611229467,-0.003260039444491787,0.955096666802068,0.025871478300012435,0.9809681451020804,2.036,0.155,2.191,3.803,0.448,4.251,0.753,0.089,0.842,0.14,0.3206,-0.0489,5.049,2024-25
Julia Gosling,210,TOR,F,29,391.3333333333333,4,3,3,2,6,5.788752733703223,0.30664395229982966,1.068476271342305,-0.2522162577496583,-0.10430349804827818,0.6206896551724138,1.839863713798978,-0.1818131010211198,-0.007272524040844793,0.8875430085745998,0.0031578257639830265,0.8907008343385828,1.775,0.021,1.796,3.698,0.34,4.038,0.732,0.067,0.799,0.123,0.3206,-0.0489,5.049,2024-25
Gabbie Hughes,57,OTT,F,28,518.5666666666666,5,7,3,-3,16,6.640088662630213,-0.3471106254419233,1.643675374879618,0.346494648445105,0.4944074081464851,0.4921700223713646,1.851256669023591,0.025325556191564735,0.0010130222476625894,0.7682817762251324,-0.048427718566985925,0.7198540576581465,1.321,-0.419,0.902,3.869,0.004,3.873,0.766,0.001,0.767,0.089,0.3206,-0.0489,5.049,2024-25
Catherine Dubois,157,MTL,F,24,228.21666666666667,6,2,1,-1,27,4.893539283336629,-0.2629080552106916,1.4210135785742821,-0.7014638385257288,-0.5535510788243487,0.48,1.0516322208427664,-1.5449192868152304,-0.061796771472609216,1.2865508960791545,-0.00644166359017434,1.2801092324889802,2.553,-0.025,2.528,3.674,0.161,3.835,0.728,0.032,0.76,0.2,0.3206,-0.0489,5.049,2024-25
Shay Maloney,183,BOS,F,28,364.1666666666667,2,1,3,0,8,5.18230040647588,0.0,1.165596775853792,-0.2265528328946531,-0.07864007319327301,0.5227272727272727,1.977116704805492,0.4278185445545001,0.017112741782180002,0.8538343919136461,0.024976749101507302,0.8788111410151533,1.447,0.152,1.599,3.236,0.448,3.684,0.641,0.089,0.73,0.12,0.3206,-0.0489,5.049,2024-25
Hannah Miller,89,TOR,F,28,504.5333333333333,10,7,5,14,8,6.259741990026356,1.6649048625792813,1.1006909593392824,-0.12685256228392805,0.021060197417452048,0.5176991150442478,1.189217758985201,-0.8324590558348967,-0.03329836223339587,0.7444196341204705,-0.03540438197514108,0.7090152521453295,1.085,-0.298,0.787,3.564,0.113,3.677,0.706,0.022,0.728,0.087,0.3206,-0.0489,5.049,2024-25
Alex Carpenter,34,NY,F,25,518.0,12,8,1,4,0,5.890702130487803,0.46332046332046334,0.9553740200919818,-0.09972696457340469,0.04818579512797541,0.5772058823529411,1.8532818532818534,0.4157358950969211,0.016629435803876845,0.6823207100951123,0.011810856291079305,0.6941315663861916,0.577,0.102,0.679,3.123,0.524,3.647,0.619,0.104,0.723,0.084,0.3206,-0.0489,5.049,2024-25
Victoria Bach,125,TOR,F,6,75.81666666666666,1,0,0,-2,2,4.080715888509632,-1.5827654429544955,6.977258808646969,1.9285856684806344,2.0764984281820147,0.5666666666666667,5.539679050340734,3.518002235520636,0.14072008942082545,3.2294080454241976,-0.06692975339737603,3.1624782920268215,3.303,-0.085,3.218,3.676,-0.023,3.653,0.728,-0.005,0.723,0.572,0.3206,-0.0489,5.049,2024-25
Abby Boreen,114,MTL,F,30,464.05,6,3,5,-9,12,5.807130064386344,-1.1636677082210969,1.2127785443096393,-0.19807666508576238,-0.050163905384382285,0.3809523809523809,1.680853356319362,-0.9156981513386347,-0.03662792605354539,0.7508410814851431,-0.03161153551510716,0.7192295459700359,1.047,-0.244,0.803,3.328,0.134,3.462,0.659,0.027,0.686,0.089,0.3206,-0.0489,5.049,2024-25
Lina Ljungblom,201,MTL,F,29,380.1166666666667,3,2,1,-3,8,5.043740203946699,-0.4735388257990968,1.1944154501454851,-0.11102672359487631,0.03688603610650379,0.52,3.1569255053273118,0.5603739976693151,0.022414959906772603,0.7961356046042055,0.018726356296122224,0.8148619609003277,1.145,0.119,1.264,3.013,0.428,3.441,0.597,0.085,0.682,0.108,0.3206,-0.0489,5.049,2024-25
Renata Fast,67,TOR,D,29,734.0833333333333,5,6,11,-1,36,5.904328072312731,-0.08173458962424793,1.0991394685047413,-0.6745104903336059,-0.5265977306322258,0.5236565614794862,4.004994891588149,0.22254267046873555,0.008901706818749423,0.482587831997408,0.06156147988197201,0.54414931187938,-1.625,0.753,-0.872,1.982,1.351,3.333,0.393,0.268,0.661,0.054,0.3206,-0.0489,5.049,2024-25
Natalie Spooner,100,TOR,F,13,228.03333333333333,3,1,1,-1,0,4.072610834945664,-0.26311942698435903,1.2812630206237023,-0.44997493872671246,-0.3020621790253324,0.5236565614794862,2.3680748428592313,0.34639802803913355,0.013855921121565343,1.071583029221195,0.044062139024098584,1.1156451682452935,1.734,0.167,1.901,2.854,0.353,3.207,0.565,0.07,0.635,0.167,0.3206,-0.0489,5.049,2024-25
Alina Müller,15,BOS,F,24,423.25,7,7,2,0,6,4.902443652822759,0.0,1.164899342346346,-0.0711577986447014,0.0767549610566787,0.45,1.2758417011222682,-0.27345645912872374,-0.01093825836514895,0.6949713388526062,-0.01861375447081682,0.6763575843817894,0.561,-0.131,0.43,2.641,0.214,2.855,0.523,0.042,0.565,0.08,0.3206,-0.0489,5.049,2024-25
Dominique Petrie,195,MIN,F,17,259.5333333333333,3,4,2,2,4,3.593643994524263,0.46236835345491917,1.0602854167089366,-0.3063467993170714,-0.15843403961569133,0.5144508670520231,3.6989468276393533,1.9492345347615352,0.0779693813904614,0.830793628325671,0.09381278535203054,0.9246064136777016,0.932,0.406,1.338,2.207,0.617,2.824,0.437,0.122,0.559,0.129,0.3206,-0.0489,5.049,2024-25
Jade Downie-Landry,35,NY,F,28,325.5833333333333,5,2,0,0,31,3.945810937559833,0.0,0.953424654022531,-0.4987266940952314,-0.35081393439385133,0.3191489361702128,1.289992321474277,-0.14755363671065524,-0.00590214546842621,0.7271522587773432,0.029179247970958923,0.7563315067483022,0.606,0.158,0.764,2.206,0.424,2.63,0.437,0.084,0.521,0.096,0.3206,-0.0489,5.049,2024-25
Danielle Serdachny,224,OTT,F,29,448.5833333333333,1,1,5,-7,16,4.960333650408347,-0.9362808842652796,1.6059838378367304,0.5126848190001891,0.6605975787015692,0.5238095238095238,1.8725617685305591,0.046630655698532864,0.0018652262279413145,0.6634665109221642,-0.06419453164221561,0.5992719792799486,0.359,-0.48,-0.121,2.563,-0.114,2.449,0.508,-0.023,0.485,0.065,0.3206,-0.0489,5.049,2024-25
Maureen Murphy,98,MTL,F,28,370.3333333333333,3,1,2,-5,10,4.239137352367441,-0.8100810081008102,1.237299727563899,0.11191293110730371,0.2598256908086838,0.5272727272727272,2.7542754275427543,0.15772391988475765,0.006308956795390306,0.6868089319767232,-0.019673612285478072,0.6671353196912452,0.441,-0.121,0.32,2.26,0.18,2.44,0.448,0.036,0.484,0.078,0.3206,-0.0489,5.049,2024-25
Mikyla Grant-Mentis,138,MTL,F,30,388.98333333333335,3,3,1,4,18,3.935505764549364,0.616993015981833,1.1937057264200213,-0.23148485159968324,-0.08357209189830314,0.1923076923076923,3.239213333904623,0.6426618262466263,0.02570647304986505,0.6070448927708003,0.034063682239695366,0.6411085750104957,-0.054,0.221,0.167,1.857,0.538,2.395,0.368,0.107,0.475,0.073,0.3206,-0.0489,5.049,2024-25
Victoria Bach,125,OTT,F,24,287.95,3,3,0,4,4,4.080715888509632,0.8334780343809689,1.8370984731455149,0.5061542942946073,0.6540670539959874,0.5666666666666667,1.4585865601666956,-0.3673445526653306,-0.014693782106613224,0.8502967644055492,-0.08010048750621196,0.7701962768993373,1.127,-0.384,0.743,2.542,-0.15,2.392,0.503,-0.03,0.473,0.099,0.3206,-0.0489,5.049,2024-25
Mannon McMahon,220,OTT,F,29,418.06666666666666,3,3,0,2,6,4.459785556563885,0.287035560516664,1.7010185443253776,0.5507711616207192,0.6986839213220992,0.45,2.8703556051666403,1.0444244923346142,0.04177697969338457,0.6400585235062185,-0.028091412438825354,0.6119671110673931,0.172,-0.196,-0.024,2.226,0.145,2.371,0.441,0.029,0.47,0.067,0.3206,-0.0489,5.049,2024-25
Maggie Connors,66,TOR,F,29,224.55,2,0,0,-8,6,3.266495132900539,-2.1376085504342015,1.161335838096978,-0.2592900998648784,-0.11137734016349829,0.5236565614794862,2.4048096192384767,0.38313280441837894,0.015325312176735158,0.872810990754987,0.02646304619308499,0.8992740369480721,0.963,0.099,1.062,2.067,0.282,2.349,0.409,0.056,0.465,0.124,0.3206,-0.0489,5.049,2024-25
Rebecca Leslie,72,OTT,F,26,277.1333333333333,1,0,2,-6,2,3.971723709102032,-1.2990137118114025,1.7464930765145215,0.6040725455943812,0.7519853052957612,0.7272727272727273,1.5155159971133028,-0.3104151157187235,-0.01241660462874894,0.8598872596083303,-0.08761513515832507,0.7722721244500053,1.129,-0.405,0.724,2.491,-0.179,2.312,0.493,-0.035,0.458,0.099,0.3206,-0.0489,5.049,2024-25
Susanna Tapani,78,BOS,F,28,602.5833333333333,10,4,3,-4,8,5.418364536780333,-0.39828516111187945,1.1552867080898388,0.28375235830805556,0.43166511800943563,0.5459610027855153,1.5931406444475178,0.04384248419652581,0.0017536993678610325,0.5395135481236123,-0.041412812433082535,0.49810073569052976,-0.762,-0.416,-1.178,2.199,0.075,2.274,0.436,0.015,0.451,0.045,0.3206,-0.0489,5.049,2024-25
Liz Schepers,97,MIN,F,25,270.1,2,5,0,-1,0,3.2180224362592873,-0.22213994816734542,1.1079248588531199,-0.1427719690890128,0.005140790612367302,0.4629629629629629,3.1099592743428355,1.3602469814650173,0.05440987925860069,0.7148513371919927,0.05389580019736396,0.7687471373893566,0.448,0.243,0.691,1.775,0.463,2.238,0.352,0.092,0.444,0.099,0.3206,-0.0489,5.049,2024-25
Claire Dalton,26,MTL,F,30,395.65,3,5,1,2,4,4.173811064040757,0.3032983697712625,1.1156181310527777,-0.0357977108279135,0.1121150488734666,0.4403177661018539,2.274737773284469,-0.3218137343735278,-0.012872549374941112,0.6329550457284101,-0.024084054262287772,0.6088709914661223,0.116,-0.159,-0.043,2.06,0.164,2.224,0.408,0.032,0.44,0.067,0.3206,-0.0489,5.049,2024-25
Noora Tulus,231,NY,F,28,318.45,1,1,0,-12,6,3.738106435683676,-2.260951483749411,0.9423598513291667,-0.14929468810201674,-0.0013819284006366395,0.5754716981132075,0.9420631182289213,-0.49548283995601083,-0.019819313598240434,0.7043064410143525,-0.01968112075817677,0.6846253202561757,0.472,-0.104,0.368,2.037,0.155,2.192,0.403,0.031,0.434,0.082,0.3206,-0.0489,5.049,2024-25
Savannah Harmon,56,OTT,D,5,106.69999999999999,0,0,0,-1,0,2.813538263981941,-0.5623242736644799,7.318017533898292,3.796747873405184,3.9446606331065643,0.5004314457245085,11.246485473289598,7.659778954158255,0.3063911581663302,1.5821208607208668,-0.08807490514432625,1.4940459555765404,1.719,-0.157,1.562,2.243,-0.07,2.173,0.444,-0.014,0.43,0.242,0.3206,-0.0489,5.049,2024-25
Ronja Savolainen,223,OTT,D,27,455.9,2,7,1,10,18,3.9213683598248195,1.3160780872998463,1.7871377515942954,-0.0527701033614012,0.0951426563399789,0.5126735602673117,4.606273305549463,1.019566786418121,0.040782671456724845,0.5160826970596385,0.031268405822726955,0.5473511028823654,-0.755,0.238,-0.517,1.485,0.609,2.094,0.294,0.121,0.415,0.055,0.3206,-0.0489,5.049,2024-25
Kristin O'Neill,30,MTL,F,30,472.93333333333334,1,2,2,-12,24,4.347625013377303,-1.5224133070200168,1.2318298838031816,0.17258768546132197,0.32050044516270204,0.4126984126984127,2.791091062870031,0.19453955521203448,0.007781582208481379,0.5515735145248905,-0.024268462307788827,0.5273050522171017,-0.503,-0.191,-0.694,1.821,0.194,2.015,0.361,0.038,0.399,0.051,0.3206,-0.0489,5.049,2024-25
Hannah Bilka,181,BOS,F,16,327.8833333333333,5,2,4,-4,6,3.5566596458356923,-0.7319676714278454,1.0514639692781849,-0.05950841887154201,0.08840434082983809,0.4942908388939029,0.7319676714278454,-0.8173304888231466,-0.03269321955292587,0.6508399697559342,-0.041533653635909676,0.6093063161200245,0.194,-0.227,-0.033,1.805,0.04,1.845,0.357,0.008,0.365,0.067,0.3206,-0.0489,5.049,2024-25
Jocelyne Larocque,71,TOR,D,6,154.7,0,0,2,0,0,3.027719093977739,0.0,6.784935164878366,3.9164718274954415,4.064384587196821,0.5126735602673117,8.92049127343245,5.138039052313037,0.20552156209252148,1.1742931198362274,-0.20091689662716067,0.9733762232090668,1.441,-0.518,0.923,2.201,-0.392,1.809,0.436,-0.078,0.358,0.139,0.3206,-0.0489,5.049,2024-25
Gabby Rosenthal,227,NY,F,27,369.01666666666665,1,2,1,-1,8,3.274443133424622,-0.16259428210107946,0.9765360801465633,-0.10814580616416591,0.039766953537214184,0.3689839572192513,2.2763199494151123,0.83877399123018,0.0335509596492072,0.5324057305599855,0.02957426429548578,0.5619799948554713,-0.511,0.182,-0.329,1.303,0.483,1.786,0.258,0.096,0.354,0.058,0.3206,-0.0489,5.049,2024-25
Jamie Lee Rattray,16,BOS,F,28,422.23333333333335,3,4,1,0,8,3.949773100711333,0.0,1.1403934544879393,-0.03456571192225821,0.11334704777912188,0.3333333333333333,0.8526091418646877,-0.6966890183863043,-0.02786756073545217,0.5612687756596194,-0.03920226551336436,0.522066510146255,-0.381,-0.276,-0.657,1.694,0.068,1.762,0.336,0.013,0.349,0.05,0.3206,-0.0489,5.049,2024-25
Claire Thompson,169,MIN,D,28,615.8333333333334,4,9,3,2,8,4.404068954381085,0.19485791610284167,1.109266861762619,-0.5920496228914649,-0.44413686319008483,0.5147587522713617,2.6305818673883627,-0.8799058317887711,-0.035196233271550845,0.42908384941195954,0.009217453047457642,0.4383013024594172,-1.913,0.095,-1.818,1.113,0.596,1.709,0.22,0.118,0.338,0.033,0.3206,-0.0489,5.049,2024-25
Amanda Pelkey,110,BOS,F,23,212.73333333333332,2,1,1,-4,8,2.7730006802496696,-1.1281729865246004,1.1612783015156898,-0.15481771949859824,-0.006904959797218141,0.4942908388939029,0.5640864932623002,-0.9852116669886918,-0.03940846667954767,0.7821061147680046,-0.038717970699825854,0.7433881440681788,0.591,-0.137,0.454,1.636,0.036,1.672,0.324,0.007,0.331,0.093,0.3206,-0.0489,5.049,2024-25
Ella Shelton,44,NY,D,22,539.0833333333334,8,4,3,-1,10,3.44663560740376,-0.11130004637501931,1.0681670358314257,-0.5858469699481144,-0.4379342102467343,0.4960107463222189,3.8955016231256763,0.6971802586414283,0.027887210345657134,0.38361070294183136,0.07168063137033057,0.45529133431216195,-2.083,0.644,-1.439,0.566,1.083,1.649,0.112,0.214,0.326,0.036,0.3206,-0.0489,5.049,2024-25
Anna Meixner,221,OTT,F,27,312.95,1,1,0,-5,6,3.375249618343855,-0.9586195877935774,1.5627165640074647,0.48085680144965304,0.6287695611510331,0.5126735602673117,1.9172391755871547,0.09130806275512848,0.0036523225102051394,0.647116079567443,-0.05922463360489817,0.5878914459625448,0.165,-0.309,-0.144,1.703,-0.054,1.649,0.337,-0.011,0.326,0.063,0.3206,-0.0489,5.049,2024-25
Lexie Adzija,49,BOS,F,28,286.3833333333333,2,3,1,-5,6,2.960920339934349,-1.0475469941220974,1.1085750529423106,0.052496882609068596,0.2004096423104487,0.5,1.676075190595356,0.12677703034436394,0.005071081213774558,0.6203406403866413,-0.014969883017270313,0.605370757369371,0.023,-0.071,-0.048,1.431,0.162,1.593,0.283,0.032,0.315,0.066,0.3206,-0.0489,5.049,2024-25
Jennifer Gardiner,198,MTL,F,30,525.75,5,8,5,10,2,4.768957909376365,1.1412268188302426,1.255095137222204,0.24230046898888058,0.39021322869026065,0.4403177661018539,1.255349500713267,-1.3412020069447297,-0.05364808027778919,0.5442462664052913,-0.09266940314681527,0.451576863258476,-0.624,-0.812,-1.436,1.96,-0.384,1.576,0.388,-0.076,0.312,0.036,0.3206,-0.0489,5.049,2024-25
Izzy Daniel,209,TOR,F,29,394.35,2,5,0,-5,8,3.546113521715576,-0.7607455306200075,1.0871549469637014,0.18731954544466767,0.33523230514604774,0.5236565614794862,2.1300874857360212,0.10841067091592349,0.004336426836636939,0.53953800254326,-0.02918680367796784,0.5103511988652921,-0.499,-0.192,-0.691,1.439,0.13,1.569,0.285,0.026,0.311,0.047,0.3206,-0.0489,5.049,2024-25
Paetyn Levis,40,NY,F,28,401.98333333333335,5,2,2,-1,10,3.608177932658309,-0.1492599195654878,1.0167373101027524,0.08340479191043693,0.23131755161181702,0.4960107463222189,1.1940793565239023,-0.24346660166102996,-0.009738664066441199,0.5385563480065472,-0.032870419227622905,0.5056859287789243,-0.515,-0.22,-0.735,1.46,0.107,1.567,0.289,0.021,0.31,0.046,0.3206,-0.0489,5.049,2024-25
Micah Zandee-Hart,47,NY,D,28,678.85,1,3,4,-3,16,4.0248600938850725,-0.2651543050747588,0.9883909751814203,-0.6220650115701171,-0.474152251868737,0.4960107463222189,3.358621197613611,0.16029983312936313,0.006411993325174526,0.35573632707240826,0.053827218512048226,0.4095635455844565,-2.938,0.609,-2.329,0.398,1.162,1.56,0.079,0.23,0.309,0.027,0.3206,-0.0489,5.049,2024-25
