name,player_id,team,pos,gp,toi_min,G,A1,A2,plusMinus,PIM,total_ixG,pm60,FA60,FA60_resid,d_adj_FA60,ozs_pct,blocks60,blocks60_adj,block_val60,o_xG60,d_value60,value60,oGAA,dGAA,GAA,oGAR,dGAR,GAR,oWAR,dWAR,WAR,war60,o_replacement_val60,d_replacement_val60,goals_per_win,Season
Hilary Knight,13,SEA,F,14,285.1,3,6,1,-2,4,2.716147058310113,-0.42090494563311115,0.6430172509256233,-0.20743691324649993,-0.03713753049541468,0.4488275570097946,2.946334619431778,2.6252014716959913,0.10500805886783965,0.5716198649547765,0.1570006015614202,0.7286204665161966,0.004,0.746,0.75,1.513,2.919,4.432,0.336,0.648,0.984,0.207,0.2532,-0.4572,4.508,2025-26
Sarah Fillier,205,NY,F,6,114.9,1,1,0,-2,0,3.3946037192503455,-1.0443864229765012,1.667023977452476,-0.39600611392495355,-0.2257067311738683,0.4111111111111111,0.0,0.33449578497951565,0.013379831399180626,1.7726390178852978,0.32936925504259623,2.102008272927894,2.302,0.631,2.933,2.91,1.506,4.416,0.646,0.334,0.98,0.512,0.2532,-0.4572,4.508,2025-26
Hannah Bilka,181,SEA,F,14,251.2,4,3,2,-6,2,2.7572820763023294,-1.4331210191082804,0.6352336635486472,-0.30098839305258085,-0.1306890103014956,0.4488275570097946,0.0,-0.32113314773578705,-0.012845325909431483,0.6585864831932317,0.17011928851266234,0.828705771705894,0.368,0.712,1.08,1.697,2.627,4.324,0.376,0.583,0.959,0.229,0.2532,-0.4572,4.508,2025-26
Savannah Harmon,56,TOR,D,14,316.8333333333333,1,1,3,-9,2,1.6890684304654804,-1.704366123093109,0.6989149872359957,-0.39562669727342237,-0.22532731452233712,0.49572222805211874,0.0,-1.0941224831581378,-0.04376489932632551,0.31986566805237926,0.27169334100494646,0.5915590090573257,-1.325,1.435,0.11,0.352,3.849,4.201,0.078,0.854,0.932,0.176,0.2532,-0.4572,4.508,2025-26
Alina Müller,15,BOS,F,12,242.85,2,5,2,4,0,2.724836537603909,0.9882643607164916,0.645683462465396,-0.25003788763146917,-0.07973850488038392,0.5225225225225225,0.7411982705373688,0.47266099480964074,0.01890643979238563,0.6732147097230164,0.13054034662492311,0.8037550563479395,0.415,0.528,0.943,1.7,2.379,4.079,0.377,0.528,0.905,0.224,0.2532,-0.4572,4.508,2025-26
Renata Fast,67,TOR,D,12,288.21666666666664,0,2,1,-3,6,1.0757015869096491,-0.6245301567108079,0.5418006628538587,-0.4581336503296707,-0.28783426757858543,0.49572222805211874,1.4572370323252186,0.3631145491670809,0.014524581966683237,0.2239360268822493,0.4174925565767028,0.6414285834589522,-1.666,2.005,0.339,-0.141,4.202,4.061,-0.031,0.932,0.901,0.188,0.2532,-0.4572,4.508,2025-26
Cayla Barnes,196,SEA,D,14,333.41666666666663,0,1,1,-3,6,1.421605278309488,-0.5398650337415647,0.6437828171213901,-0.38760091359416127,-0.21730153084307602,0.49572222805211874,0.0,-1.3444997921575566,-0.053779991686302264,0.25582499384724605,0.2504421514940041,0.5062671453412502,-1.75,1.392,-0.358,0.015,3.933,3.948,0.003,0.872,0.875,0.157,0.2532,-0.4572,4.508,2025-26
Jessica DiGirolamo,5,MTL,D,15,272.5333333333333,1,0,1,1,6,1.0184429357178815,0.22015655577299414,0.5796260972753221,-0.42058520667303456,-0.2502858239219493,0.49572222805211874,3.5225048923679063,1.9685096543571319,0.07874038617428528,0.22421688897898567,0.4291405396650143,0.653357428644,-1.574,1.949,0.375,-0.132,4.026,3.894,-0.029,0.893,0.864,0.19,0.2532,-0.4572,4.508,2025-26
Kati Tabin,84,MTL,D,12,252.35,1,3,1,5,6,1.57681376544326,1.1888250445809392,0.7206424765236912,-0.4281859461222093,-0.25788656337112403,0.49572222805211874,0.9510600356647514,-0.602935202346023,-0.02411740809384092,0.3749111389997844,0.3369237806257327,0.7118349196255171,-0.824,1.417,0.593,0.512,3.34,3.852,0.114,0.741,0.855,0.203,0.2532,-0.4572,4.508,2025-26
Alex Carpenter,34,SEA,F,14,284.93333333333334,5,1,3,-3,2,2.9962248492505275,-0.6317267197005147,0.6447329738568255,-0.1619417137499113,0.008357669001173962,0.586046511627907,0.0,-0.32113314773578705,-0.012845325909431483,0.6309317651674017,-0.02454606251107503,0.6063857026563266,0.286,-0.117,0.169,1.794,2.055,3.849,0.398,0.456,0.854,0.18,0.2532,-0.4572,4.508,2025-26
Rebecca Leslie,72,OTT,F,10,177.83333333333331,3,2,2,0,0,3.1281441444427536,0.0,1.094570476755081,-0.18804745541780865,-0.017748072666723402,0.5091584771817329,0.0,-0.01110739199268318,-0.0004442956797073272,1.0554188303649403,0.024403006053705437,1.0798218364186458,1.437,0.072,1.509,2.378,1.428,3.806,0.528,0.317,0.845,0.285,0.2532,-0.4572,4.508,2025-26
Erin Ambrose,83,MTL,D,14,289.2833333333333,0,3,1,3,2,0.9767881396112181,0.6222273434349255,0.5397570518547666,-0.43913016008401795,-0.2688307773329327,0.49572222805211874,1.6592729158264679,0.10527767781569343,0.004211107112627737,0.2025947630696771,0.3805741953787335,0.5831689584484105,-1.775,1.835,0.06,-0.244,4.039,3.795,-0.054,0.896,0.842,0.175,0.2532,-0.4572,4.508,2025-26
Micah Zandee-Hart,47,NY,D,16,290.41666666666663,0,2,1,1,29,1.216090037058251,0.20659971305595412,0.6312417675176007,-0.41755133820143153,-0.24725195545034628,0.4663026716254589,0.0,-0.6888708594422538,-0.027554834377690154,0.2512438527064393,0.31859790325279463,0.5698417559592339,-1.546,1.542,-0.004,-0.009,3.755,3.746,-0.002,0.833,0.831,0.172,0.2532,-0.4572,4.508,2025-26
Jill Saulnier,149,BOS,F,12,149.41666666666666,1,3,0,1,8,2.1504034755771,0.4015616285554936,0.6179315444307307,-0.49041465368762394,-0.3201152709365387,0.4890567507619902,0.0,-0.268537275727728,-0.01074149102910912,0.8635195217041339,0.43741988828204503,1.3009394099861789,0.729,1.089,1.818,1.52,2.228,3.748,0.337,0.494,0.831,0.334,0.2532,-0.4572,4.508,2025-26
Casey O'Brien,280,NY,F,16,317.7833333333333,4,4,3,-3,0,2.8451634508328425,-0.5664236639219595,0.6409792733647491,-0.13567671775407086,0.034622664997014385,0.502283105022831,0.0,0.33449578497951565,0.013379831399180626,0.5371893020925281,-0.03509189959663951,0.5020974024958886,-0.178,-0.186,-0.364,1.504,2.236,3.74,0.334,0.496,0.83,0.157,0.2532,-0.4572,4.508,2025-26
Kelly Pannek,23,MIN,F,15,256.8666666666667,8,5,2,10,2,2.3036435002887066,2.3358422008824293,0.6019875553596089,-0.18681865046075175,-0.016519267709666496,0.4871794871794871,3.036594861147158,2.671195163155775,0.106847806526231,0.5380947703762875,0.1299747813197641,0.6680695516960515,-0.14,0.556,0.416,1.22,2.514,3.734,0.271,0.558,0.829,0.194,0.2532,-0.4572,4.508,2025-26
Maja Nylen Persson,229,NY,D,15,316.26666666666665,1,0,3,0,14,1.3674473390807482,0.0,0.6736662975771047,-0.36126582307889643,-0.19096644032781118,0.49572222805211874,0.0,-0.6888708594422538,-0.027554834377690154,0.2594229774815922,0.23979818208124545,0.49922115956283764,-1.641,1.264,-0.377,0.033,3.674,3.707,0.007,0.815,0.822,0.156,0.2532,-0.4572,4.508,2025-26
Maggie Connors,66,TOR,F,14,187.23333333333335,1,0,1,-3,2,2.306126436872491,-0.9613672779063556,0.6601787682874737,-0.330118785572465,-0.15981940282137974,0.4826928958693229,0.3204557593021185,0.24969992056575024,0.00998799682263001,0.7390114983746633,0.23373516077256165,0.9727466591472249,0.525,0.729,1.254,1.516,2.156,3.672,0.336,0.478,0.814,0.261,0.2532,-0.4572,4.508,2025-26
Lee Stecklein,24,MIN,D,13,314.48333333333335,0,1,2,9,2,1.0220425851257369,1.7171021251788647,0.609914226620659,-0.36147759137243174,-0.1911782086213465,0.49572222805211874,2.0986803752186125,0.7099140328054601,0.028396561312218405,0.1949946105491893,0.2960460533821035,0.49104066393129275,-1.969,1.552,-0.417,-0.305,3.948,3.643,-0.068,0.876,0.808,0.154,0.2532,-0.4572,4.508,2025-26
Kendall Cooper,236,MIN,D,12,270.5333333333333,1,3,5,9,0,1.5635142139877332,1.996057171020207,0.7403232382190329,-0.38074467706922344,-0.2104452943181382,0.49572222805211874,0.0,-1.3887663424131524,-0.0555506536965261,0.3467626398691375,0.23907275834886735,0.5858353982180049,-1.01,1.078,0.068,0.422,3.14,3.562,0.094,0.697,0.791,0.175,0.2532,-0.4572,4.508,2025-26
Nicole Gosling,253,MTL,D,15,311.15,1,1,3,2,0,1.114340221161315,0.38566607745460396,0.5862234186523915,-0.40478128244331,-0.23448189969222477,0.49572222805211874,0.0,-1.5539952380107744,-0.06215980952043098,0.21488161102259007,0.2661148500486837,0.48099646107127375,-1.845,1.38,-0.465,-0.199,3.751,3.552,-0.044,0.832,0.788,0.152,0.2532,-0.4572,4.508,2025-26
Blayre Turnbull,76,TOR,F,16,288.7,4,4,0,-3,6,2.389700785533873,-0.6234845860755109,0.5915479773313914,-0.1973167199091933,-0.027017337158108057,0.432258064516129,0.0,-0.07075583873636826,-0.0028302335494547306,0.4966472017043034,0.03499403847189654,0.5316412401762,-0.356,0.168,-0.188,1.171,2.368,3.539,0.26,0.525,0.785,0.163,0.2532,-0.4572,4.508,2025-26
Rebecca Leslie,72,OTT,F,6,116.76666666666665,5,2,0,3,0,3.1281441444427536,1.541535826434485,1.6670092759030422,-0.15996379396445315,0.0103355887866321,0.5091584771817329,0.0,-0.01110739199268318,-0.0004442956797073272,1.607382089636585,-0.014914119980992267,1.5924679696555926,2.017,-0.029,1.988,2.635,0.861,3.496,0.585,0.191,0.776,0.399,0.2532,-0.4572,4.508,2025-26
Taylor Girard,9,NY,F,7,91.83333333333334,4,0,0,2,30,2.3628787621505003,1.306715063520871,1.28901832430464,-0.485268109288425,-0.31496872653733976,0.49572222805211874,0.0,0.33449578497951565,0.013379831399180626,1.543804635887804,0.45433604855145626,1.9981406844392602,1.489,0.695,2.184,1.975,1.395,3.37,0.438,0.309,0.747,0.488,0.2532,-0.4572,4.508,2025-26
Taylor Girard,9,NY,F,6,87.61666666666667,1,1,0,1,0,2.3628787621505003,0.6848012174243865,1.3510540169143175,-0.496505934227631,-0.32620655147654576,0.49572222805211874,0.0,0.33449578497951565,0.013379831399180626,1.6181022529468898,0.47006900346634467,2.0881712564132346,1.529,0.686,2.215,1.993,1.354,3.347,0.442,0.3,0.742,0.508,0.2532,-0.4572,4.508,2025-26
Mae Batherson,188,MIN,D,15,296.05,2,3,5,7,2,1.1232153298515841,1.4186792771491301,0.5974441663185948,-0.3849163736943315,-0.21461699094324627,0.5242021329662908,0.0,-1.3887663424131524,-0.0555506536965261,0.22764033031952388,0.24491313362401865,0.47255346394354253,-1.693,1.208,-0.485,-0.126,3.465,3.339,-0.028,0.769,0.741,0.15,0.2532,-0.4572,4.508,2025-26
Britta Curl-Salemme,189,MIN,F,12,215.33333333333334,5,5,4,13,6,2.5734520298128136,3.6222910216718263,0.7462050825501312,-0.17566613260667907,-0.005366749855593822,0.5454545454545454,0.0,-0.36539969799138305,-0.014615987919655323,0.7170609370995455,-0.007102538121823972,0.7099583989777216,0.525,-0.025,0.5,1.665,1.615,3.28,0.369,0.358,0.727,0.203,0.2532,-0.4572,4.508,2025-26
Olivia Mobley,256,BOS,F,10,126.2,3,1,1,0,4,1.7543168519500771,0.0,0.5346102173702185,-0.5446875161329525,-0.37438813338186727,0.4890567507619902,0.0,-0.268537275727728,-0.01074149102910912,0.8340650643185786,0.513401895705505,1.3474669600240836,0.554,1.08,1.634,1.222,2.042,3.264,0.271,0.453,0.724,0.344,0.2532,-0.4572,4.508,2025-26
Jenn Gardiner,198,VAN,F,14,251.61666666666667,3,2,3,-3,0,2.6448439259092638,-0.71537391534742,0.717219598390125,-0.13536869987732536,0.03493068287375989,0.5241173680431338,0.0,-0.232864564439859,-0.009314582577594361,0.6306841182535172,-0.0582175386008582,0.572466579652659,0.252,-0.244,0.008,1.583,1.673,3.256,0.351,0.371,0.722,0.172,0.2532,-0.4572,4.508,2025-26
Denisa Křížová,104,MIN,F,15,204.35,0,2,0,-4,0,2.1003900221064904,-1.1744555908979692,0.6013481377853194,-0.23738926777707836,-0.06708988502599311,0.5242021329662908,1.1744555908979692,0.8090558929065863,0.032362235716263454,0.6167037011323192,0.1262880747526538,0.742991775884973,0.157,0.43,0.587,1.238,1.987,3.225,0.275,0.441,0.716,0.21,0.2532,-0.4572,4.508,2025-26
Alina Müller,15,BOS,F,2,43.349999999999994,0,0,0,1,0,2.724836537603909,1.3840830449826993,3.617167909105454,-0.33403418231760185,-0.1637347995665166,0.5225225225225225,4.152249134948097,3.8837118592203694,0.15534847436881477,3.7714000520469337,0.384577193761938,4.155977245808872,2.312,0.278,2.59,2.542,0.608,3.15,0.564,0.135,0.699,0.967,0.2532,-0.4572,4.508,2025-26
Abby Hustler,247,MIN,F,12,193.53333333333333,2,3,2,7,0,2.413189827061926,2.1701687909059593,0.7717672396355076,-0.19660171881192345,-0.026302336060838205,0.5242021329662908,0.0,-0.36539969799138305,-0.014615987919655323,0.7481470356030774,0.022207282565518162,0.7703543181685956,0.572,0.072,0.644,1.597,1.546,3.143,0.354,0.343,0.697,0.216,0.2532,-0.4572,4.508,2025-26
Maddi Wheeler,285,NY,F,11,165.46666666666667,1,3,1,2,10,2.3327722623042875,0.7252215954875101,0.9066193890455436,-0.17618235461803455,-0.005882971866949305,0.5,0.0,0.33449578497951565,0.013379831399180626,0.8458884109886619,0.021615992012909653,0.8675044030015715,0.759,0.06,0.819,1.635,1.321,2.956,0.363,0.293,0.656,0.238,0.2532,-0.4572,4.508,2025-26
Claire Thompson,169,VAN,D,14,304.54999999999995,2,3,2,0,6,1.1043461029403074,0.0,0.6833335358101108,-0.3103219239688749,-0.14002254121778968,0.49572222805211874,0.0,-1.2562312088616285,-0.05024924835446514,0.21756941775215385,0.1457823093504404,0.3633517271025942,-1.792,0.74,-1.052,-0.181,3.061,2.88,-0.04,0.679,0.639,0.126,0.2532,-0.4572,4.508,2025-26
Riley Brengman,255,BOS,D,13,248.98333333333332,2,0,0,1,2,0.7322923260081807,0.24097998527344536,0.5280710697089617,-0.42504930061366064,-0.2547499178625754,0.49572222805211874,0.0,-1.2919039201494975,-0.0516761568059799,0.17646779393730844,0.3049737282016256,0.48144152213893404,-1.636,1.266,-0.37,-0.318,3.163,2.845,-0.071,0.702,0.631,0.152,0.2532,-0.4572,4.508,2025-26
Maggie Flaherty,79,MTL,D,12,215.56666666666666,2,0,2,2,12,1.0495944218923337,0.5566723364775013,0.7467427762516554,-0.32045549214137536,-0.15015610939029012,0.49572222805211874,2.783361682387506,1.2293664443767314,0.049174657775069255,0.29214008959427873,0.2593932109214754,0.5515333005157541,-1.001,0.932,-0.069,0.14,2.575,2.715,0.031,0.571,0.602,0.168,0.2532,-0.4572,4.508,2025-26
Stephanie Markowski,219,OTT,D,16,270.81666666666666,1,1,1,4,4,0.9522195659043303,0.8862083820542802,0.6633580888051573,-0.3137707279849027,-0.14347134523381744,0.5091584771817329,0.0,-1.0344740364144527,-0.04137896145657811,0.21096624021512642,0.1594809218707663,0.3704471620858927,-1.624,0.72,-0.904,-0.191,2.784,2.593,-0.042,0.618,0.576,0.128,0.2532,-0.4572,4.508,2025-26
Britta Curl-Salemme,189,MIN,F,3,51.5,2,0,0,-1,2,2.5734520298128136,-1.1650485436893203,3.1200549082678632,-0.05150931477339693,0.11879006797768832,0.5454545454545454,0.0,-0.36539969799138305,-0.014615987919655323,2.9981965395877443,-0.18092208308841895,2.8172744564993253,2.084,-0.155,1.929,2.356,0.237,2.593,0.523,0.053,0.576,0.671,0.2532,-0.4572,4.508,2025-26
Abby Hustler,247,MIN,F,3,52.93333333333332,0,1,0,2,2,2.413189827061926,2.2670025188916885,2.821713219977178,-0.10647125834269033,0.06382812440839492,0.5242021329662908,0.0,-0.36539969799138305,-0.014615987919655323,2.735353708256592,-0.1039753620914082,2.631378346165184,1.91,-0.092,1.818,2.19,0.312,2.502,0.486,0.069,0.555,0.629,0.2532,-0.4572,4.508,2025-26
Susanna Tapani,78,BOS,F,14,271.0,4,1,3,3,6,2.2191765650012147,0.6642066420664207,0.5417134128360431,-0.04738088385575434,0.12291849889533091,0.6932515337423313,0.8856088560885609,0.6170715803608329,0.024682863214433314,0.4913306047973169,-0.14740303523902995,0.34392756955828696,-0.359,-0.666,-1.025,1.076,1.399,2.475,0.239,0.31,0.549,0.122,0.2532,-0.4572,4.508,2025-26
Sarah Wozniewicz,241,OTT,F,9,157.98333333333332,2,1,1,3,2,2.345216803977201,1.1393606920561241,1.0667630174725762,-0.05338938016727646,0.11691000258380879,0.5091584771817329,0.0,-0.01110739199268318,-0.0004442956797073272,0.8906826136003718,-0.16411829929703964,0.7265643143033322,0.843,-0.432,0.411,1.679,0.772,2.451,0.372,0.171,0.543,0.206,0.2532,-0.4572,4.508,2025-26
Anna Wilgren,203,SEA,D,12,258.65,0,1,3,-2,8,1.087684701065822,-0.46394741929248023,0.7407533884974575,-0.28716799453598907,-0.11686861178490382,0.49572222805211874,0.0,-1.3444997921575566,-0.053779991686302264,0.25231425503170046,0.10983606481256308,0.36215031984426355,-1.373,0.473,-0.9,-0.004,2.445,2.441,-0.001,0.542,0.541,0.125,0.2532,-0.4572,4.508,2025-26
Peyton Hemp,286,OTT,F,16,205.11666666666667,0,4,0,1,23,1.8443179913031165,0.29251645405054033,0.6663131120469337,-0.1481956311195105,0.022103751631574742,0.4545454545454545,0.0,-0.01110739199268318,-0.0004442956797073272,0.5394933589576029,-0.03138954796391196,0.508103810993691,-0.107,-0.107,-0.214,0.979,1.456,2.435,0.217,0.323,0.54,0.158,0.2532,-0.4572,4.508,2025-26
Maddi Wheeler,285,NY,F,5,68.95,0,2,1,5,4,2.3327722623042875,4.350978970268311,2.175711214513937,-0.07484966813037586,0.09544971462070939,0.5,0.0,0.33449578497951565,0.013379831399180626,2.029968611142237,-0.12024976906981251,1.9097188420724245,1.677,-0.138,1.539,2.042,0.387,2.429,0.453,0.086,0.539,0.469,0.2532,-0.4572,4.508,2025-26
Natálie Mlýnková,274,MTL,F,11,164.21666666666667,4,1,1,2,0,1.8667087217361282,0.7307419060184716,0.7268941407907072,-0.18597936236753865,-0.0156799796164534,0.5111888264445568,0.0,-0.5306285935890049,-0.021225143743560198,0.6820411446513815,0.0007268277194745591,0.6827679723708561,0.305,0.002,0.307,1.174,1.253,2.427,0.26,0.278,0.538,0.197,0.2532,-0.4572,4.508,2025-26
Jessie Eldridge,36,SEA,F,14,234.6833333333333,5,2,3,-1,4,1.8831865324440102,-0.25566366025140264,0.6365327086308693,-0.1250066605647392,0.04529272218634606,0.4488275570097946,0.0,-0.32113314773578705,-0.012845325909431483,0.48146236182078245,-0.07625513697031595,0.4052072248504665,-0.349,-0.298,-0.647,0.893,1.49,2.383,0.198,0.331,0.529,0.135,0.2532,-0.4572,4.508,2025-26
Abby Newhook,259,BOS,F,13,163.83333333333334,4,1,0,5,2,1.4797929076637346,1.8311291963377414,0.5257745968464146,-0.26542307174756685,-0.0951236889964816,0.4890567507619902,0.0,-0.268537275727728,-0.01074149102910912,0.5419383995513168,0.1224316735659651,0.6643700731172819,-0.079,0.334,0.255,0.788,1.583,2.371,0.175,0.351,0.526,0.193,0.2532,-0.4572,4.508,2025-26
Zoe Boyd,52,BOS,D,12,207.5,0,1,0,2,4,0.665190641449477,0.5783132530120483,0.557459195970395,-0.411318824796824,-0.24101944204573877,0.49572222805211874,0.0,-1.2919039201494975,-0.0516761568059799,0.192344281864909,0.28575106205805434,0.4780953439229634,-1.309,0.988,-0.321,-0.21,2.57,2.36,-0.047,0.57,0.523,0.151,0.2532,-0.4572,4.508,2025-26
Megan Carter,208,SEA,D,14,246.26666666666665,1,2,1,-1,10,0.7302817041367393,-0.24363833243096916,0.6484787254800094,-0.3410305402266762,-0.17073115747559098,0.4488275570097946,0.0,-1.3444997921575566,-0.053779991686302264,0.17792461660072154,0.18524362877952508,0.3631682453802466,-1.612,0.76,-0.852,-0.309,2.637,2.328,-0.069,0.585,0.516,0.126,0.2532,-0.4572,4.508,2025-26
Allyson Simpson,230,NY,D,15,273.8,0,0,1,3,12,0.7938011403041574,0.6574141709276844,0.667732272581568,-0.2829070198362089,-0.11260763708512367,0.49572222805211874,0.0,-0.6888708594422538,-0.027554834377690154,0.1739520395115027,0.13009585754148298,0.3040478970529857,-1.811,0.594,-1.217,-0.362,2.68,2.318,-0.08,0.594,0.514,0.113,0.2532,-0.4572,4.508,2025-26
Amanda Boulier,51,MTL,D,15,240.8,0,0,1,-2,6,0.6520707841965079,-0.4983388704318936,0.5907827575731691,-0.34853878566755425,-0.178239402916469,0.49572222805211874,0.4983388704318936,-1.0556563675788808,-0.04222625470315523,0.16247610901906342,0.20730890937990137,0.3697850183989648,-1.638,0.832,-0.806,-0.364,2.667,2.303,-0.081,0.592,0.511,0.127,0.2532,-0.4572,4.508,2025-26
Ashton Bell,50,VAN,D,15,310.1166666666667,1,0,2,-4,0,0.8185832460130222,-0.773902294835277,0.6775789755996626,-0.2576988385219392,-0.08739945577085395,0.49572222805211874,0.0,-1.2562312088616285,-0.05024924835446514,0.158375863150797,0.07210998972473037,0.23048585287552736,-2.131,0.373,-1.758,-0.49,2.736,2.246,-0.109,0.607,0.498,0.096,0.2532,-0.4572,4.508,2025-26
Jenn Gardiner,198,VAN,F,2,32.75,0,0,0,-2,0,2.6448439259092638,-3.66412213740458,5.510363499692477,0.5010398982611264,0.6713392810122116,0.5241173680431338,0.0,-0.232864564439859,-0.009314582577594361,4.845515589452086,-0.9491895759946906,3.8963260134573954,2.333,-0.518,1.815,2.507,-0.269,2.238,0.556,-0.06,0.496,0.909,0.2532,-0.4572,4.508,2025-26
Jincy Roese,60,NY,D,14,238.53333333333333,0,4,1,4,4,0.7397390194553447,1.0061486864169926,0.6637582142567818,-0.2988338427874412,-0.12853446003635594,0.49572222805211874,0.0,-0.6888708594422538,-0.027554834377690154,0.18607186067909734,0.15239340967320814,0.33846527035230545,-1.529,0.606,-0.923,-0.267,2.424,2.157,-0.059,0.538,0.479,0.12,0.2532,-0.4572,4.508,2025-26
Sarah Wozniewicz,241,OTT,F,7,97.55,1,1,1,2,2,2.345216803977201,1.2301383905689391,1.7276348270327269,0.06330013643437615,0.2335995191854614,0.5091584771817329,0.0,-0.01110739199268318,-0.0004442956797073272,1.4424706123898725,-0.32748362253935326,1.1149869898505194,1.417,-0.532,0.885,1.934,0.211,2.145,0.429,0.047,0.476,0.293,0.2532,-0.4572,4.508,2025-26
Hayley Scamurra,61,MTL,F,12,172.1,1,3,0,1,4,1.6157792811191898,0.3486345148169669,0.747660368140221,-0.16747135671169233,0.002828026039392917,0.351063829787234,0.0,-0.5306285935890049,-0.021225143743560198,0.5633164257242963,-0.02518438019871028,0.538132045525586,-0.021,-0.072,-0.093,0.89,1.239,2.129,0.197,0.275,0.472,0.165,0.2532,-0.4572,4.508,2025-26
Abby Roque,42,MTL,F,14,285.0333333333333,5,4,3,2,27,2.400664181538234,0.4210033914162087,0.5894253273207769,0.003962984766707867,0.17426236751779312,0.7166666666666667,0.0,-0.5306285935890049,-0.021225143743560198,0.5053438810395067,-0.26519245826847054,0.24015142277103613,-0.311,-1.26,-1.571,1.198,0.912,2.11,0.266,0.202,0.468,0.099,0.2532,-0.4572,4.508,2025-26
Shay Maloney,183,BOS,F,9,140.78333333333333,1,0,1,3,2,1.7021576486933607,1.27856043565763,0.8392814625019739,-0.14336261045933962,0.026936772291745625,0.475,0.0,-0.268537275727728,-0.01074149102910912,0.7254371416237835,-0.04845297223755299,0.6769841693862305,0.363,-0.114,0.249,1.108,0.959,2.067,0.246,0.213,0.459,0.196,0.2532,-0.4572,4.508,2025-26
Hannah Miller,89,VAN,F,16,299.09999999999997,1,2,3,-7,4,2.0052406404083056,-1.4042126379137414,0.6343245481437095,-0.0130640700865029,0.15723531266458235,0.4971751412429379,0.8024072216649951,0.5695426572251361,0.022781706289005443,0.402254892759941,-0.19734773144140982,0.20490716131853115,-0.84,-0.984,-1.824,0.743,1.296,2.039,0.165,0.287,0.452,0.091,0.2532,-0.4572,4.508,2025-26
Anna Kjellbin,200,TOR,D,15,176.65,1,1,2,4,0,0.6402636367223988,1.3586187376167562,0.6325150772984761,-0.37075209190428604,-0.2004527091532008,0.4826928958693229,0.0,-1.0941224831581378,-0.04376489932632551,0.21746854346642472,0.23686889348815557,0.4543374369545803,-1.04,0.697,-0.343,-0.105,2.044,1.939,-0.023,0.453,0.43,0.146,0.2532,-0.4572,4.508,2025-26
Skylar Irving,272,MTL,F,12,96.23333333333333,0,2,1,2,10,1.1913600085043983,1.2469691721510219,0.6281648094774529,-0.34462474055405434,-0.1743253578029691,0.5111888264445568,0.0,-0.5306285935890049,-0.021225143743560198,0.7427946017692819,0.22283035718059652,0.9656249589498784,0.276,0.357,0.633,0.785,1.091,1.876,0.174,0.242,0.416,0.259,0.2532,-0.4572,4.508,2025-26
Natálie Mlýnková,274,MTL,F,4,43.8,0,0,0,0,0,1.8667087217361282,0.0,2.725299836077184,-0.03682193630058883,0.13347744645049642,0.5111888264445568,0.0,-0.5306285935890049,-0.021225143743560198,2.5571352352549703,-0.20809356877425517,2.349041666480715,1.45,-0.152,1.298,1.682,0.182,1.864,0.373,0.04,0.413,0.566,0.2532,-0.4572,4.508,2025-26
Mikyla Grant-Mentis,138,SEA,F,14,206.63333333333333,1,2,1,-5,6,1.4666075121008493,-1.4518470721084047,0.6470854020780606,-0.06851107576993531,0.10178830698114993,0.4368932038834951,1.1614776576867238,0.8403445099509368,0.033613780398037474,0.4258579644751619,-0.10888984937557242,0.31696811509958944,-0.499,-0.375,-0.874,0.595,1.2,1.795,0.132,0.266,0.398,0.116,0.2532,-0.4572,4.508,2025-26
Jocelyne Larocque,71,OTT,D,12,279.21666666666664,0,0,4,3,14,1.065107942765455,0.6446606577926342,0.8835878606811233,-0.12122003945257609,0.04907934329850916,0.49572222805211874,1.2893213155852683,0.2548472791708157,0.010193891166832628,0.22887772900111256,-0.058517189451080184,0.17036053955003239,-1.591,-0.272,-1.863,-0.113,1.856,1.743,-0.025,0.412,0.387,0.083,0.2532,-0.4572,4.508,2025-26
Shay Maloney,183,BOS,F,5,78.73333333333333,1,0,0,-1,0,1.7021576486933607,-0.7620660457239627,1.5007219546473693,-0.045761089923105125,0.12453829282798012,0.475,0.0,-0.268537275727728,-0.01074149102910912,1.2971565485385477,-0.18509510098828127,1.1120614475502664,0.953,-0.243,0.71,1.37,0.357,1.727,0.304,0.079,0.383,0.292,0.2532,-0.4572,4.508,2025-26
Lexie Adzija,49,SEA,F,11,164.03333333333333,3,0,0,1,2,1.4379279268769527,0.3657793131477342,0.8189316267660185,-0.10806999614874147,0.062229386602343784,0.2857142857142857,0.0,-0.32113314773578705,-0.012845325909431483,0.5259642894489971,-0.09996646715271278,0.4259978222962843,-0.122,-0.273,-0.395,0.746,0.977,1.723,0.165,0.217,0.382,0.14,0.2532,-0.4572,4.508,2025-26
Sara Hjalmarsson,313,TOR,F,13,145.63333333333333,0,0,0,-6,4,1.2852224779884411,-2.4719615472648204,0.6822530184120398,-0.15277756721632907,0.01752181553475618,0.4137931034482758,0.0,-0.07075583873636826,-0.0028302335494547306,0.5295034242113056,-0.02736077529811338,0.5021426489131922,-0.1,-0.066,-0.166,0.671,1.043,1.714,0.149,0.231,0.38,0.157,0.2532,-0.4572,4.508,2025-26
