name,player_id,team,pos,gp,toi_min,G,A1,A2,plusMinus,PIM,total_ixG,pm60,xGA60,xGA60_resid,d_adj_xGA60,ozs_pct,blocks60,blocks60_adj,block_val60,o_xG60,d_value60,value60,oGAA,dGAA,GAA,oGAR,dGAR,GAR,oWAR,dWAR,WAR,war60,o_replacement_val60,d_replacement_val60,goals_per_win,Season
Alexandra Labelle,39,NY,F,23,243.65,1,2,0,-2,4,1.8947419434172459,-0.4925097475887544,1.837750234010524,0.11181949753346254,0.2177928956777983,0.3287671232876712,1.7237841165606402,1.0473735311227832,0.041894941244911325,0.4665894381491268,0.020115651677131495,0.48670508982625826,-0.609,0.082,-0.527,0.546,0.271,0.817,0.12,0.059,0.179,0.044,0.3322,-0.0467,4.569,2023-24
Becca Gilmore,55,OTT,F,20,235.31666666666666,0,1,2,-11,2,1.63994086192121,-2.8047312132587296,1.2525352965134406,-0.12132794186662088,-0.015354543722285133,0.4285714285714285,2.549755648417027,1.5665580686435006,0.06266232274574002,0.4181448475753492,0.06419777711796854,0.48234262469331773,-0.778,0.252,-0.526,0.337,0.435,0.772,0.074,0.095,0.169,0.043,0.3322,-0.0467,4.569,2023-24
Kateřina Mrázová,88,OTT,F,21,352.1,4,6,3,-1,16,2.560817727046816,-0.17040613462084633,1.2475542262363084,0.18547627269417633,0.2914496708385121,0.5555555555555556,1.1928429423459244,0.20964536257239794,0.008385814502895918,0.4363790503345895,-0.020759152580955294,0.4156198977536342,-1.058,-0.122,-1.18,0.611,0.152,0.763,0.134,0.033,0.167,0.028,0.3322,-0.0467,4.569,2023-24
Taylor Girard,9,BOS,F,22,265.1666666666667,4,1,1,-7,4,1.9842954097507894,-1.583909490886235,1.2800086531544215,0.12699257186418667,0.23296597000852243,0.5298394239166777,1.583909490886235,0.7745646870966502,0.03098258748386601,0.44899204746089516,0.007685990483013765,0.45667803794390893,-0.741,0.034,-0.707,0.516,0.24,0.756,0.113,0.053,0.166,0.038,0.3322,-0.0467,4.569,2023-24
Jill Saulnier,149,NY,F,17,211.8,1,1,0,-5,10,1.8465723989801253,-1.4164305949008498,1.7830327476961991,0.4230976858989548,0.5290710840432905,0.5,1.13314447592068,0.45673389048282287,0.018269355619312914,0.5231083283229817,-0.034637752785016136,0.4884705755379656,-0.33,-0.122,-0.452,0.674,0.042,0.716,0.148,0.009,0.157,0.044,0.3322,-0.0467,4.569,2023-24
Gigi Marvin,109,BOS,F,23,287.26666666666665,1,3,0,-3,6,2.5030872489021188,-0.6265954977953121,1.7486163635639578,0.643163651687052,0.7491370498313877,0.594059405940594,0.20886516593177074,-0.6004796378578141,-0.024019185514312563,0.5228077335836405,-0.09893289049745134,0.42387484308618917,-0.449,-0.474,-0.923,0.913,-0.25,0.663,0.2,-0.055,0.145,0.03,0.3322,-0.0467,4.569,2023-24
Emma Greco,118,MIN,D,22,294.2,0,0,0,8,10,1.7741719562953184,1.6315431679129844,1.451899939307326,-0.13350811169939036,-0.027534713555054616,0.574528702760077,3.2630863358259687,1.3263745432285243,0.05305498172914097,0.36182976674955514,0.05580845308464643,0.4176382198342016,-1.249,0.274,-0.975,0.145,0.502,0.647,0.032,0.11,0.142,0.029,0.3322,-0.0467,4.569,2023-24
Maggie Flaherty,79,MIN,D,24,459.18333333333334,1,5,0,4,14,2.847275255529015,0.5226670538274473,1.3025606351981536,-0.30026051371048634,-0.19428711556615058,0.574528702760077,1.3066676345686181,-0.6300441580288262,-0.02520176632115305,0.3720442423107856,-0.005773054764537988,0.3662711875462476,-1.872,-0.044,-1.916,0.305,0.313,0.618,0.067,0.069,0.136,0.018,0.3322,-0.0467,4.569,2023-24
Clair DeGeorge,116,MIN,F,23,236.5,0,0,1,-4,6,1.7405523136026217,-1.014799154334038,1.4154734039696213,-0.08342423606133487,0.02254916208300088,0.3970588235294117,0.7610993657505285,0.08663437348898861,0.0034653749395595445,0.4415777539795235,0.0012104587312594564,0.44278821271078295,-0.69,0.005,-0.685,0.431,0.189,0.62,0.094,0.041,0.135,0.034,0.3322,-0.0467,4.569,2023-24
Claire Butorac,102,MIN,F,20,197.95,1,1,1,-1,2,1.6296330524883176,-0.30310684516291997,1.4190038062796098,0.31000635788156594,0.4159797560259017,0.574528702760077,0.6062136903258399,-0.06825130193569995,-0.0027300520774279978,0.4939529333129531,-0.04432802768001817,0.4496249056329349,-0.405,-0.146,-0.551,0.534,0.008,0.542,0.117,0.002,0.119,0.036,0.3322,-0.0467,4.569,2023-24
Gabrielle David,156,MTL,F,21,284.6166666666667,2,1,1,3,4,2.0180214665406946,0.632429583650524,1.4853558429010727,0.17528564291542703,0.2812590410597628,0.4567901234567901,1.4756690285178895,-0.08567698353618614,-0.0034270793414474454,0.4254188252940505,-0.03155298344742372,0.39386584184662676,-0.907,-0.15,-1.057,0.442,0.072,0.514,0.097,0.016,0.113,0.024,0.3322,-0.0467,4.569,2023-24
Emma Woods,86,NY,F,23,358.3666666666667,2,0,2,-8,8,2.643903072390629,-1.3394102874151241,1.6618720442995782,0.4920261228907219,0.5979995210350576,0.5196078431372549,0.16742628592689052,-0.5089842995109666,-0.020359371980438662,0.4426588717610577,-0.08015932408394442,0.3624995476771133,-1.039,-0.479,-1.518,0.66,-0.2,0.46,0.144,-0.044,0.1,0.017,0.3322,-0.0467,4.569,2023-24
Alexa Vasko,101,TOR,F,23,211.43333333333334,2,0,0,-1,4,1.2565748550984517,-0.283777392401072,1.2953237239054034,0.1169879460099783,0.22296134415431407,0.4621212121212121,2.8377739240107207,1.906980121791849,0.07627920487167396,0.3565875357365936,0.05398307045624255,0.41057060619283614,-0.916,0.19,-0.726,0.086,0.355,0.441,0.019,0.078,0.097,0.028,0.3322,-0.0467,4.569,2023-24
Jocelyne Larocque,71,TOR,D,22,610.6166666666667,0,5,4,8,6,3.3618557509177283,0.7860905641837487,1.3694673486997446,-0.28028561474805724,-0.17431221660372148,0.5308168796073996,1.5721811283674973,-0.6208594741872789,-0.024834378967491157,0.3303403854929121,-0.007403157307119008,0.3229372281857931,-2.913,-0.075,-2.988,-0.019,0.4,0.381,-0.004,0.088,0.084,0.008,0.3322,-0.0467,4.569,2023-24
Madison Packer,148,NY,F,22,162.76666666666665,0,0,1,-1,4,1.2082256678756107,-0.36862584476756094,1.9134363257432518,0.6123685871867122,0.7183419853310479,0.472729039075736,1.8431292238378048,1.1667186383999477,0.04666874553599791,0.44538320749049753,-0.025165452997106874,0.42021775449339066,-0.465,-0.068,-0.533,0.307,0.058,0.365,0.067,0.013,0.08,0.029,0.3322,-0.0467,4.569,2023-24
Renata Fast,67,TOR,D,23,635.2333333333333,3,5,5,0,12,3.5028691648031955,0.0,1.3826498937395606,-0.2679857927556897,-0.16201239461135392,0.5308168796073996,1.511255706564517,-0.6817848959902594,-0.027271395839610375,0.33085818841610704,-0.011070156378474982,0.31978803203763206,-3.025,-0.117,-3.142,-0.014,0.377,0.363,-0.003,0.083,0.08,0.008,0.3322,-0.0467,4.569,2023-24
Jillian Dempsey,27,MTL,F,22,183.05,1,2,0,1,2,1.2201054810907914,0.32777929527451516,1.3884768238458152,0.1514376132535722,0.25741101139790795,0.4677419354838709,2.294455066921606,0.7331090548675305,0.02932436219470122,0.39992531475251286,0.003583261054910424,0.4035085758074233,-0.661,0.011,-0.65,0.207,0.153,0.36,0.045,0.033,0.078,0.026,0.3322,-0.0467,4.569,2023-24
Kaitlin Willoughby,128,TOR,F,21,135.25,0,0,0,-2,2,1.0138899187983146,-0.8872458410351202,1.461467790303113,0.4069629608391452,0.5129363589834809,0.5668242255597484,1.7744916820702403,0.8436978798513685,0.03374791519405474,0.44978480686062017,-0.017545720704293354,0.43223908615632683,-0.376,-0.04,-0.416,0.265,0.066,0.331,0.058,0.014,0.072,0.032,0.3322,-0.0467,4.569,2023-24
Kennedy Marchment,29,MTL,F,9,97.71666666666667,1,0,1,0,0,0.8778099616586306,0.0,1.3830196849481613,0.024583694778399945,0.1305570929227357,0.5105841929948152,0.0,-1.5613460120540756,-0.06245384048216303,0.5389929834506345,-0.07550954977443661,0.46348343367619793,-0.126,-0.123,-0.249,0.337,-0.047,0.29,0.074,-0.01,0.064,0.039,0.3322,-0.0467,4.569,2023-24
Ann-Sophie Bettez,80,MTL,F,14,208.66666666666666,2,2,1,-2,2,1.4861175173575383,-0.5750798722044728,1.3373261149446258,0.16926750054000017,0.27524089868433593,0.5105841929948152,0.5750798722044728,-0.9862661398496029,-0.03945064559398412,0.4273181359814008,-0.06697473546241771,0.36034340051898306,-0.658,-0.233,-0.891,0.331,-0.071,0.26,0.072,-0.016,0.056,0.016,0.3322,-0.0467,4.569,2023-24
Savannah Harmon,56,OTT,D,22,562.4833333333333,3,2,7,-1,8,3.180745673463655,-0.10666982725414086,1.2363955700558225,-0.43852732364684166,-0.3325539255025059,0.527145240536056,0.746688790778986,-1.4987555893304447,-0.05995022357321779,0.33928959152772403,-0.0266948310229672,0.3125947605047568,-2.6,-0.25,-2.85,0.066,0.187,0.253,0.014,0.041,0.055,0.006,0.3322,-0.0467,4.569,2023-24
Natalie Buchbinder,90,MIN,D,24,481.84999999999997,2,1,3,6,0,2.595271128223953,0.7471204731762998,1.4157148067623448,-0.2218031525439046,-0.11582975439956884,0.5308168796073996,1.4942409463525996,-0.4424708462448447,-0.017698833849793788,0.32316336555657815,-0.006115858409836902,0.31704750714674124,-2.357,-0.049,-2.406,-0.073,0.326,0.253,-0.016,0.071,0.055,0.007,0.3322,-0.0467,4.569,2023-24
Ashton Bell,50,OTT,D,22,494.2333333333333,2,4,1,4,0,2.3486746429617975,0.4856005935118365,1.222406892519046,-0.3502728586336432,-0.24429946048930745,0.5308168796073996,2.3066028191812236,0.061158439071792726,0.002446337562871709,0.2851294501471124,0.026876283611802457,0.3120057337589148,-2.731,0.221,-2.51,-0.388,0.606,0.218,-0.085,0.133,0.048,0.006,0.3322,-0.0467,4.569,2023-24
Rosalie Demers,136,OTT,F,11,63.3,0,0,0,0,4,0.5117124935778239,0.0,1.478849631613596,0.2670277409125039,0.3730011390568397,0.5308168796073996,1.8957345971563984,0.912537017382872,0.03650148069531488,0.48503553893632595,-0.0007986332103690902,0.48423690572595685,-0.139,-0.001,-0.14,0.161,0.048,0.209,0.035,0.011,0.046,0.044,0.3322,-0.0467,4.569,2023-24
Nicole Kosta,14,BOS,F,9,67.2,1,1,1,1,2,0.5533518534853374,0.8928571428571428,1.506750736900845,0.2795373390479172,0.385510737192253,0.5308168796073996,0.8928571428571428,0.08351233906755798,0.003340493562702319,0.49406415489762273,-0.03521058015652298,0.4588535747410998,-0.137,-0.039,-0.176,0.181,0.013,0.194,0.04,0.003,0.043,0.038,0.3322,-0.0467,4.569,2023-24
Jessica Digirolamo,5,BOS,D,23,429.01666666666665,0,1,2,-7,8,2.2023027271783056,-0.978982945495513,2.0197935327327228,0.4054819540887804,0.5114553522331161,0.5298394239166777,3.356512955984616,1.2849213518591267,0.05139685407436507,0.30800240153225983,0.00025131885105345725,0.3082537203833133,-2.207,0.002,-2.205,-0.173,0.336,0.163,-0.038,0.074,0.036,0.005,0.3322,-0.0467,4.569,2023-24
Kristin Della Rovere,54,OTT,F,8,70.8,1,0,0,2,0,0.4671675025843422,1.694915254237288,0.9008238111077927,-0.5797738136810561,-0.4738004155367203,0.375,0.0,-0.9831975797735264,-0.03932790319094106,0.3959046632070697,0.008052138362730978,0.4039568015698007,-0.26,0.01,-0.25,0.075,0.065,0.14,0.016,0.014,0.03,0.025,0.3322,-0.0467,4.569,2023-24
Kayla Vespa,45,NY,F,22,222.83333333333334,2,1,0,0,2,1.371618306261638,0.0,1.6873477112263207,0.5159462757025033,0.621919673846839,0.472729039075736,1.0770381451009723,0.40062755966311525,0.01602510238652461,0.369321309090643,-0.04616686499815929,0.3231544440924837,-0.918,-0.171,-1.089,0.138,0.002,0.14,0.03,0.0,0.03,0.008,0.3322,-0.0467,4.569,2023-24
Akane Shiga,141,OTT,F,21,215.58333333333334,2,0,0,-1,4,1.3345107739945503,-0.27831465017394663,1.226021151660335,0.19798162827783217,0.30395502642216793,0.527145240536056,0.5566293003478933,-0.42656827942563313,-0.017062731177025326,0.37141389921765605,-0.04745823381924212,0.3239556653984139,-0.881,-0.171,-1.052,0.141,-0.003,0.138,0.031,-0.001,0.03,0.008,0.3322,-0.0467,4.569,2023-24
Brooke Bryant,91,MIN,F,22,157.95,1,0,0,1,6,0.8727039876777565,0.3798670465337132,1.2104647106246726,0.37838885289047974,0.4843622510348155,0.574528702760077,1.8993352326685662,1.2248702404070264,0.048994809616281054,0.3315114862973434,0.0005585845127994982,0.3320700708101429,-0.751,0.001,-0.75,-0.002,0.124,0.122,-0.0,0.027,0.027,0.01,0.3322,-0.0467,4.569,2023-24
Micah Zandee-Hart,47,NY,D,17,371.2833333333333,0,3,0,-18,10,1.8228427051138507,-2.908829734703955,1.7355646694320999,0.14678368015968446,0.2527570783040202,0.5308168796073996,2.7472280827759574,0.808570697002196,0.03234282788008784,0.2945743923512979,0.007067120049685818,0.3016415124009837,-1.993,0.044,-1.949,-0.233,0.333,0.1,-0.051,0.073,0.022,0.004,0.3322,-0.0467,4.569,2023-24
Jincy Roese,60,OTT,D,22,451.8833333333333,0,4,1,-9,14,1.9797217269168474,-1.1949987091063328,1.221940794014114,-0.3127798938967654,-0.20680649575242965,0.5308168796073996,2.5227750525578134,0.2773306724483826,0.011093226897935305,0.2628627675617103,0.031773876473178274,0.29463664403488854,-2.664,0.239,-2.425,-0.522,0.591,0.069,-0.114,0.129,0.015,0.002,0.3322,-0.0467,4.569,2023-24
Maude Poulin-Labelle,165,TOR,D,9,63.36666666666667,0,0,0,-4,0,0.34327747493798744,-3.787480273540242,1.2676110661197517,-0.3731046588987892,-0.2671312607544534,0.5308168796073996,0.0,-2.193040602554776,-0.08772162410219105,0.325039166169583,-0.0610084980267457,0.2640306681428373,-0.308,-0.064,-0.372,-0.008,-0.015,-0.023,-0.002,-0.003,-0.005,-0.005,0.3322,-0.0467,4.569,2023-24
Taylor Wenczkowski,111,BOS,F,15,77.06666666666666,0,0,0,1,2,0.4889296827178884,0.7785467128027682,2.320132713259266,1.2836147040804033,1.3895881022247392,0.5298394239166777,0.7785467128027682,-0.0307980909868166,-0.001231923639472664,0.3806545972717124,-0.14019073386194658,0.24046386340976583,-0.303,-0.18,-0.483,0.062,-0.12,-0.058,0.014,-0.026,-0.012,-0.009,0.3322,-0.0467,4.569,2023-24
Chloe Aurard,33,NY,F,20,246.36666666666667,1,1,6,-7,2,1.3725295087397829,-1.7047760790150182,1.5271376315235168,0.41549822283105087,0.5214716209753866,0.472729039075736,0.24353943985928833,-0.43287114557856876,-0.01731484582314275,0.33426506774883086,-0.06946200792068141,0.26480305982814945,-1.159,-0.285,-1.444,0.008,-0.094,-0.086,0.002,-0.021,-0.019,-0.005,0.3322,-0.0467,4.569,2023-24
Madison Bizal,162,MTL,D,19,203.95000000000002,0,1,0,-1,2,0.6227263229667205,-0.2941897523902917,1.3448695188045474,-0.05404578798466719,0.051927610159668555,0.5308168796073996,4.707036038244667,1.8834432258546874,0.07533772903418749,0.18319970276049632,0.07014496801822064,0.253344670778717,-1.473,0.238,-1.235,-0.506,0.397,-0.109,-0.111,0.087,-0.024,-0.007,0.3322,-0.0467,4.569,2023-24
Olivia Zafuto,46,NY,D,11,87.35,0,0,1,1,4,0.36065514953420263,0.6868918145392101,1.7445501954435423,0.23562522538223463,0.3415986235265704,0.5308168796073996,0.6868918145392101,-1.2517655712345515,-0.05007062284938206,0.24773107008645862,-0.0842304852020391,0.16350058488441951,-0.537,-0.123,-0.66,-0.123,-0.055,-0.178,-0.027,-0.012,-0.039,-0.027,0.3322,-0.0467,4.569,2023-24
Abby Cook,117,MIN,D,9,105.23333333333333,1,0,0,3,6,0.4476388283994347,1.7104846373139055,1.8190431224156298,0.29470120192900473,0.4006746000733405,0.5298394239166777,0.5701615457713018,-1.3665502468261423,-0.054662009873045696,0.25522644634747627,-0.09472946988037975,0.1604969764670965,-0.634,-0.166,-0.8,-0.135,-0.084,-0.219,-0.03,-0.018,-0.048,-0.027,0.3322,-0.0467,4.569,2023-24
Savannah Norcross,147,NY,F,20,148.2,0,0,1,2,2,0.7212193032491034,0.8097165991902835,1.7110890024230048,0.6715151311978094,0.7774885293421451,0.472729039075736,0.0,-0.676410585437857,-0.027056423417514283,0.2919916207486249,-0.1048052763517288,0.18718634439689608,-0.802,-0.259,-1.061,-0.099,-0.144,-0.243,-0.022,-0.032,-0.054,-0.022,0.3322,-0.0467,4.569,2023-24
Dominique Kremer,119,MIN,D,12,63.483333333333334,0,0,0,-1,0,0.03564148416290609,-0.9451299553688631,1.0152537145824239,-0.12877825404992138,-0.022804855905585633,0.5308168796073996,1.8902599107377263,-0.04645188185971805,-0.0018580752743887219,0.03368583433616748,0.0004224103161698416,0.03410824465233732,-0.617,0.0,-0.617,-0.316,0.05,-0.266,-0.069,0.011,-0.058,-0.055,0.3322,-0.0467,4.569,2023-24
Jess Healey,10,BOS,D,20,205.43333333333334,1,1,1,2,8,0.9185681642212508,0.5841311049813402,1.6628091694499907,0.11884985877663024,0.224823256920966,0.5308168796073996,0.8761966574720104,-1.1953949466534788,-0.047815797866139154,0.26828211838362026,-0.07029812355823575,0.1979839948253845,-1.193,-0.241,-1.434,-0.219,-0.081,-0.3,-0.048,-0.018,-0.066,-0.019,0.3322,-0.0467,4.569,2023-24
Kali Flanagan,68,TOR,D,23,488.5,3,1,2,7,2,2.1766354055066057,0.8597748208802456,1.3666019992211234,-0.1757600820428067,-0.06978668389847094,0.5308168796073996,1.4738996929375638,-0.7191409096172124,-0.028765636384688497,0.2673451879844347,-0.0217869679948414,0.2455582199895933,-2.844,-0.177,-3.021,-0.528,0.203,-0.325,-0.116,0.044,-0.072,-0.009,0.3322,-0.0467,4.569,2023-24
Zoe Boyd,52,OTT,D,16,238.45,0,1,2,-3,2,0.7318772711985881,-0.7548752358985112,1.0413875725713846,-0.3591625409510184,-0.25318914280668264,0.5308168796073996,1.7613755504298596,-0.4840688296795712,-0.01936275318718285,0.18415867591493099,0.005956161093485415,0.19011483700841642,-1.719,0.024,-1.695,-0.588,0.209,-0.379,-0.129,0.046,-0.083,-0.021,0.3322,-0.0467,4.569,2023-24
Dominika Lásková,82,MTL,D,7,126.7,0,0,0,0,8,0.4236713308864141,0.0,1.3940521652609619,-0.08921386536180087,0.016759532782534878,0.5105841929948152,0.0,-2.82359281238998,-0.1129437124955992,0.20063362157209824,-0.11461966577385269,0.08601395579824556,-0.878,-0.242,-1.12,-0.278,-0.143,-0.421,-0.061,-0.031,-0.092,-0.044,0.3322,-0.0467,4.569,2023-24
Brigitte Laganière,164,MTL,D,15,123.71666666666667,0,0,1,-1,0,0.23453021086730041,-0.48497911895460055,1.3263530344642922,0.04584511237315625,0.151818510517492,0.5308168796073996,1.4549373568638018,-1.3686554555261783,-0.05474621822104713,0.11374225503466004,-0.06992806927279634,0.0438141857618637,-1.037,-0.144,-1.181,-0.45,-0.048,-0.498,-0.098,-0.011,-0.109,-0.053,0.3322,-0.0467,4.569,2023-24
Leah Lum,159,MTL,F,21,197.45,1,1,2,-2,6,0.8120514121995489,-0.607748797163839,1.4463789057734004,0.6407537699185404,0.7467271680628761,0.5308168796073996,0.0,-1.5613460120540756,-0.06245384048216303,0.24676163449973632,-0.13712655728845063,0.10963507721128568,-1.217,-0.451,-1.668,-0.281,-0.298,-0.579,-0.062,-0.065,-0.127,-0.039,0.3322,-0.0467,4.569,2023-24
Olivia Knowles,131,TOR,D,19,187.81666666666666,0,1,0,7,6,0.47779860732546164,2.236223267370663,1.4467869666416895,0.0999720336461869,0.20594543179052266,0.5308168796073996,1.2778418670689502,-0.9151987354858261,-0.036607949419433045,0.15263776611692803,-0.05720249259848531,0.09543527351844272,-1.452,-0.179,-1.631,-0.562,-0.033,-0.595,-0.123,-0.007,-0.13,-0.042,0.3322,-0.0467,4.569,2023-24
Mariah Keopple,99,MTL,D,22,441.26666666666665,0,2,1,3,12,1.43096932944329,0.4079166037165735,1.5565419683265127,0.1382396858456978,0.24421308399003355,0.5308168796073996,3.5352772322103037,0.7116844198203236,0.028467376792812943,0.1945720496296965,0.0040460683938095855,0.19861811802350607,-3.104,0.03,-3.074,-1.012,0.373,-0.639,-0.221,0.082,-0.139,-0.019,0.3322,-0.0467,4.569,2023-24
Lee Stecklein,24,MIN,D,24,655.1166666666667,2,3,2,0,16,2.7730069039919236,0.0,1.3797348255658244,-0.02180072799846422,0.08417267014587153,0.574528702760077,1.2822143638537664,-0.6544974287436779,-0.026179897149747115,0.2539706630974362,-0.03459716416433427,0.21937349893310193,-3.96,-0.378,-4.338,-0.854,0.132,-0.722,-0.187,0.029,-0.158,-0.014,0.3322,-0.0467,4.569,2023-24
Taylor Baker,150,NY,D,21,311.43333333333334,0,0,0,0,6,0.7787501785642763,0.0,1.5863510585519045,0.24397805237891368,0.34995145052324944,0.5308168796073996,2.5045488601091725,0.5658914743354111,0.022635658973416444,0.15003214400253637,-0.012359486078908504,0.13767265792362787,-2.422,-0.064,-2.486,-0.946,0.178,-0.768,-0.207,0.039,-0.168,-0.032,0.3322,-0.0467,4.569,2023-24
Lauriane Rougeau,133,TOR,D,23,280.3833333333333,0,1,0,4,4,0.6414648839422024,0.8559709920941568,1.332808202640887,0.012193413804866937,0.11816681194920269,0.5308168796073996,1.9259347322118527,-0.2671058703429235,-0.01068423481371694,0.13726883327539255,-0.022500916008637212,0.11476791726675534,-2.24,-0.105,-2.345,-0.911,0.113,-0.798,-0.199,0.025,-0.174,-0.037,0.3322,-0.0467,4.569,2023-24
Aneta Tejralová,62,OTT,D,21,474.01666666666665,2,2,4,-3,6,1.2418584659896448,-0.37973348335149965,1.248144721744478,-0.10643359716157996,-0.0004601990172442144,0.5308168796073996,2.911290039028164,0.6658456589187332,0.026633826356749327,0.15719174703993255,0.02667984625847375,0.1838715932984063,-3.63,0.211,-3.419,-1.383,0.58,-0.803,-0.303,0.127,-0.176,-0.022,0.3322,-0.0467,4.569,2023-24
Allie Munroe,74,TOR,D,23,431.81666666666666,1,3,2,1,10,1.1407842928406364,0.13894785595738934,1.3880108290023787,0.1284094975341583,0.23438289567849407,0.5668242255597484,3.056852831062565,0.8638122285077888,0.03455248914031155,0.158509531600073,0.011114199572462145,0.16962373117253515,-3.297,0.08,-3.217,-1.25,0.416,-0.834,-0.274,0.091,-0.183,-0.025,0.3322,-0.0467,4.569,2023-24
Emily Brown,2,BOS,D,23,443.0833333333333,1,0,3,2,12,1.5358564664366945,0.27082941508369385,1.9525768558188537,0.5087823485878917,0.6147557467322274,0.5298394239166777,2.4374647357532444,0.36587313162775514,0.014634925265110206,0.2079775542287794,-0.04684064940811254,0.16113690482066684,-3.018,-0.346,-3.364,-0.917,-0.001,-0.918,-0.201,-0.0,-0.201,-0.027,0.3322,-0.0467,4.569,2023-24
Johanna Fällman,152,NY,D,19,224.73333333333332,0,0,0,-6,2,0.41401398924921734,-1.6018985464253932,1.6369374558007053,0.3618975449725954,0.46787094311693117,0.5308168796073996,1.0679323642835954,-0.8707250214901661,-0.03482900085960664,0.11053473459634994,-0.08161609517129975,0.028918639425050185,-1.896,-0.306,-2.202,-0.83,-0.131,-0.961,-0.182,-0.029,-0.211,-0.056,0.3322,-0.0467,4.569,2023-24
Brooke Hobson,38,NY,D,23,455.8666666666667,1,3,1,-6,14,1.3941973497145839,-0.7897045919859608,1.6270379766989023,0.07076654247129088,0.17673994061562665,0.472729039075736,1.7110266159695817,-0.22763076980417973,-0.00910523079216719,0.18350067486737723,-0.026779224853729855,0.15672145001364737,-3.291,-0.203,-3.494,-1.13,0.151,-0.979,-0.247,0.033,-0.214,-0.028,0.3322,-0.0467,4.569,2023-24
Catherine Daoust,163,MTL,D,22,359.98333333333335,1,0,1,-2,12,0.9706487451017514,-0.3333487661465808,1.4031857910851997,0.040781772974446184,0.14675517111878195,0.5308168796073996,1.8334182138061947,-0.9901745985837853,-0.039606983943351416,0.16178228077069795,-0.05428250105522961,0.10749977971546834,-2.729,-0.326,-3.055,-1.022,-0.046,-1.068,-0.224,-0.01,-0.234,-0.039,0.3322,-0.0467,4.569,2023-24
Kaleigh Fratkin,7,BOS,D,23,410.3333333333333,2,0,1,5,22,1.1915669043756845,0.7311129163281885,1.8645540321414316,0.48092299693295226,0.586896395077288,0.5308168796073996,1.1697806661251016,-0.9018109380003877,-0.03607243752001551,0.17423399089165167,-0.09476207702774431,0.07947191386390737,-3.025,-0.648,-3.673,-1.08,-0.329,-1.409,-0.236,-0.072,-0.308,-0.045,0.3322,-0.0467,4.569,2023-24
Mellissa Channell,129,MIN,D,24,393.7,0,1,1,1,0,0.3720805178626623,0.1524003048006096,1.4907440416506303,0.3074699021672824,0.4134433003116182,0.5308168796073996,1.8288036576073154,-0.10790813499012886,-0.004316325399605155,0.0567051843326384,-0.04566065543076698,0.011044528901871423,-3.674,-0.3,-3.974,-1.808,0.007,-1.801,-0.396,0.002,-0.394,-0.06,0.3322,-0.0467,4.569,2023-24
