name,player_id,team,pos,gp,toi_min,ixG,FA,ixG60,FA60,FA60_resid,d_adj_FA60,blocks60,blocks60_adj,block_val60,d_value60,value60,oGAR,dGAR,GAR,oWAR,dWAR,WAR,war60
Emma Maltais,73,TOR,C,29,566.8500000000001,5.168000000000003,52.05483526724174,0.5470230219634826,5.509905823470943,0.01119496617705018,0.011194966177050247,0.6350886477904206,-0.1111015052196557,-0.0044440602087862284,-0.004880663889691188,0.5421423580737914,2.29,0.131,2.421,0.506,0.029,0.535,0.057
Brittany Howard,69,TOR,RW,28,335.5333333333334,4.066000000000001,30.95490072400319,0.727081263659845,5.535348828055406,0.055148810132627735,0.055148810132627804,0.3576395787800516,-0.3885505742300247,-0.015542022969200988,-0.017692826564373473,0.7093884370954716,2.363,0.006,2.369,0.522,0.001,0.523,0.094
Sophie Jaques,11,MIN,RD,25,645.1833333333333,5.514999999999999,51.12117141953949,0.5128774766862131,4.754106510044746,-0.2381043943765807,-0.23810439437658065,0.9299682260856088,-0.4558687000173189,-0.018234748000692757,-0.008948676620006112,0.503928800066207,2.24,0.105,2.345,0.495,0.023,0.518,0.048
Sophia Kunin,103,MIN,F,33,417.53333333333336,4.271000000000001,34.91814219073532,0.6137474053967747,5.01777550242085,0.035934504037402504,0.03593450403740257,0.2874022034168928,-0.14203342549135417,-0.005681337019654167,-0.007082782677112868,0.6066646227196619,2.151,0.081,2.232,0.475,0.018,0.493,0.071
Hannah Miller,89,TOR,LW,28,430.6,4.348,39.32540013267301,0.6058522991175104,5.479619154575896,-0.013043774617303217,-0.01304377461730315,0.41802136553646074,-0.32816878747361555,-0.013126751498944622,-0.0126180442888698,0.5932342548286406,2.162,0.044,2.206,0.477,0.01,0.487,0.068
Élizabeth Giguère,37,NY,RW,24,306.3833333333333,3.682,35.86700414496759,0.7210574987760431,7.0239468488213745,-0.010972888543251402,-0.010972888543251336,0.5874993200239352,-0.13525674423878098,-0.005410269769551239,-0.004982327116364437,0.7160751716596786,2.127,0.07,2.197,0.47,0.015,0.485,0.095
Paetyn Levis,40,NY,LW,23,306.4166666666667,3.557,36.42682334112663,0.6965025836279575,7.132801959644049,0.09535786079618691,0.09535786079618698,0.5874354093010606,-0.13532065496165557,-0.005412826198466223,-0.009131782769517515,0.6873708008584399,2.001,0.049,2.05,0.442,0.011,0.453,0.089
Tereza Vanišová,161,MTL,LW,17,279.41666666666663,3.479,28.39531587495725,0.7470563674321504,6.097413489403287,0.06687833806464794,0.066878338064648,0.6441992245750076,-0.5543073581290283,-0.022172294325161133,-0.024780549509682406,0.722275817922468,2.061,-0.028,2.033,0.455,-0.006,0.449,0.096
Abby Boreen,114,MIN,LW,14,235.11666666666662,3.1710000000000003,19.290662473486414,0.8092152831927414,4.9228315662118876,-0.03891440928338119,-0.03891440928338112,0.0,-0.429435628908247,-0.01717742515632988,-0.015659763194278014,0.7935555199984634,1.977,0.012,1.989,0.436,0.003,0.439,0.112
Kati Tabin,84,MTL,LD,27,648.2333333333335,4.930000000000001,65.73682795180429,0.4563171697434051,6.084552389224441,0.02412787244159953,0.024127872441599595,2.4065408546305336,0.25163297473181695,0.010065318989272678,0.009124331964050294,0.46544150170745535,1.639,0.301,1.94,0.362,0.066,0.428,0.04
Susanna Tapani,78,BOS,C,25,586.35,4.680000000000001,58.07851286030518,0.47889485801995396,5.943055805608102,0.047358650479888596,0.047358650479888666,0.4093118444614991,-0.0982973074519321,-0.003931892298077284,-0.005778879666792943,0.473115978353161,1.703,0.126,1.829,0.376,0.028,0.404,0.041
Sophie Shirley,18,BOS,RW,28,368.5833333333333,3.529000000000001,35.403467563658836,0.5744698168663804,5.763169035911003,-0.12270256113978387,-0.1227025611397838,0.32557087949355645,-0.18203827241987475,-0.00728153089679499,-0.002496131012343422,0.571973685854037,1.658,0.1,1.758,0.366,0.022,0.388,0.063
Natalie Snodgrass,142,OTT,C,23,294.7833333333333,3.1470000000000007,28.401554935246278,0.6405382484310512,5.780833254191588,0.06585729021906075,0.06585729021906082,1.0176966133318257,0.03019910075134674,0.0012079640300538697,-0.0013604702884895026,0.6391777781425617,1.651,0.085,1.736,0.365,0.019,0.384,0.078
Jesse Compher,65,TOR,C,29,444.8833333333334,3.7340000000000004,40.09681903687916,0.503592702206571,5.407730436172965,-0.09544526352570848,-0.09544526352570841,0.8092009140973289,0.06301076108725254,0.0025204304434901016,0.00624279572099273,0.5098354979275638,1.476,0.185,1.661,0.326,0.041,0.367,0.049
Jaime Bourbonnais,87,NY,RD,24,606.2833333333335,4.652,71.00832916230588,0.4603788107870356,7.0272420756054945,-0.03447666454498877,-0.0344766645449887,1.3854908321191957,-0.29366652933820125,-0.01174666117352805,-0.01040207125627349,0.44997673953076206,1.574,0.084,1.658,0.348,0.019,0.367,0.036
Hannah Brandt,1,BOS,C,32,608.8333333333333,4.193000000000001,60.574988207825335,0.41321653435532457,5.969612853768717,0.06716365614544093,0.067163656145441,1.1825896523405421,0.674980500427111,0.02699922001708444,0.02437983742741224,0.4375963717827368,1.102,0.437,1.539,0.243,0.096,0.339,0.033
Claire Dalton,26,MTL,LW,23,319.36666666666673,2.9160000000000004,31.689937321321867,0.5478342552969417,5.953646506458548,-0.09736962082524003,-0.09736962082523996,1.315102807640121,0.11659622493608507,0.004663848997443403,0.008461264209627763,0.5562955195065695,1.295,0.145,1.44,0.286,0.032,0.318,0.06
Taylor Girard,9,BOS,LW,23,283.95,2.5309999999999997,26.521535774690456,0.5348124669836238,5.604128003104164,-0.28582055719277927,-0.2858205571927792,1.479133650290544,0.971524498377113,0.03886097993508452,0.05000798166560291,0.5848204486492268,1.09,0.325,1.415,0.241,0.072,0.313,0.066
Ella Shelton,44,NY,LD,24,635.2666666666668,4.523,74.46544512890789,0.427190681078812,7.033151497115866,-0.03197913983127987,-0.0319791398312798,1.4167278833035994,-0.26242947815379747,-0.010497179126151899,-0.009249992672731987,0.41794068840608,1.298,0.1,1.398,0.287,0.022,0.309,0.029
Maggie Connors,66,TOR,LW,29,440.7166666666666,3.5280000000000014,40.137859003309856,0.4803085882842343,5.46444398940799,-0.04112542739385272,-0.04112542739385265,0.5445675604129638,-0.2016225925971125,-0.0080649037038845,-0.006461012035524246,0.47384757624871005,1.291,0.09,1.381,0.285,0.02,0.305,0.042
Sarah Bujold,81,MTL,C,21,294.1166666666667,2.6610000000000005,29.64704656619501,0.5428458094860317,6.048017659562646,-0.0035113035582984287,-0.0035113035582983623,1.6320054400181334,0.4334988573140975,0.0173399542925639,0.017476895131337537,0.5603227046173692,1.168,0.177,1.345,0.258,0.039,0.297,0.061
Mélodie Daoust,168,MTL,RW,9,201.4333333333333,2.3529999999999998,19.948497799131115,0.7008770478239285,5.941965255408905,-0.09331734852885842,-0.09331734852885835,0.5957305973854047,-0.6027759853186312,-0.02411103941274525,-0.020471662820119772,0.6804053850038086,1.33,-0.006,1.324,0.294,-0.001,0.293,0.087
Sarah Lefort,158,MTL,LW,26,305.91666666666663,2.8360000000000003,30.776816374899596,0.5562299101062382,6.0363137537258815,-0.013839260511116058,-0.013839260511115992,0.7845273767365841,-0.4139792059674518,-0.01655916823869807,-0.016019437078764548,0.5402104730274737,1.283,0.014,1.297,0.283,0.003,0.286,0.056
Brittyn Fleming,105,MIN,F,32,357.69999999999993,2.8640000000000008,29.82725395833181,0.4804025719876994,5.003173714005896,0.007624235694237647,0.007624235694237713,0.5032149846239866,0.07377935571573963,0.002951174228629585,0.002653829036554314,0.48305640102425373,1.048,0.127,1.175,0.231,0.028,0.259,0.043
Kateřina Mrázová,88,OTT,F,23,390.7333333333333,2.993000000000001,37.16581645043672,0.4595973383381678,5.707086641425192,-0.02649090440683452,-0.026490904406834454,1.0749018938747656,0.08740438129428668,0.003496175251771467,0.004529320523638011,0.4641266588618058,1.009,0.151,1.16,0.223,0.033,0.256,0.039
Mikyla Grant-Mentis,138,MTL,RW,10,166.75,1.969,15.982179077308857,0.7084857571214394,5.750709113274551,-0.28379127933924975,-0.2837912793392497,0.7196401799100449,-0.478866402793991,-0.019154656111759642,-0.008086796217528905,0.7003989609039104,1.122,0.03,1.152,0.248,0.007,0.255,0.092
Fanni Garát-Gasparics,137,OTT,F,15,125.59999999999998,1.791,11.364752675940407,0.8555732484076434,5.4290219789524246,-0.26384736937044717,-0.2638473693704471,0.0,-0.987497512580479,-0.03949990050321916,-0.029209853097771722,0.8263633953098717,1.153,-0.022,1.131,0.255,-0.005,0.25,0.119
Shiann Darkangelo,4,BOS,RW,17,202.79999999999995,2.1220000000000003,19.19454301231537,0.6278106508875742,5.678858879383248,-0.20152902749492976,-0.2015290274949297,0.0,-0.5076091519134311,-0.020304366076537246,-0.012444734004234988,0.6153659168833392,1.092,0.021,1.113,0.241,0.005,0.246,0.073
Samantha Cogan,126,TOR,RW,28,239.35000000000002,2.072,21.434234112030243,0.5194067265510758,5.373110702827718,-0.12843924032854914,-0.1284392403285491,1.5040735324838101,0.7578833794737339,0.030315335178949354,0.03532446555176277,0.5547311921028385,0.857,0.216,1.073,0.189,0.048,0.237,0.059
Becca Gilmore,55,OTT,F,22,260.51666666666665,2.072,25.070274401426385,0.4772055530676221,5.77397401606647,0.042206678039418716,0.042206678039418785,2.3031156036082145,1.3156180910277355,0.05262472364110942,0.05097866319757209,0.5281842162651942,0.749,0.303,1.052,0.165,0.067,0.232,0.053
Susanna Tapani,78,MIN,F,9,148.8,1.688,14.149401222700869,0.6806451612903225,5.705403718830995,0.7304401263466985,0.7304401263466986,1.6129032258064515,1.1834675968982045,0.04733870387592818,0.018851538948406934,0.6994967002387295,0.933,0.093,1.026,0.206,0.021,0.227,0.092
Abby Roque,42,NY,C,24,497.93333333333334,3.554,58.61668953670005,0.42825010041504885,7.063197293215965,-0.0018244304097188024,-0.0018244304097187359,0.24099611728477707,-0.4817599469779391,-0.019270397879117565,-0.019199245093138535,0.4090508553219103,1.026,-0.004,1.022,0.227,-0.001,0.226,0.027
Victoria Bach,125,TOR,LW,21,271.8166666666666,2.301,25.833778725118606,0.5079158746704274,5.70247123737979,0.19973998026979178,0.19973998026979184,0.6622110491139863,-0.08397910389609001,-0.0033591641558436,-0.011149023386365482,0.49676685128406195,0.921,0.034,0.955,0.203,0.008,0.211,0.047
Lexie Adzija,49,OTT,F,17,266.68333333333334,2.3280000000000003,25.2485206749826,0.5237672645459659,5.680562116738789,-0.04641845699522115,-0.04641845699522108,0.2249859383788513,-0.7625115742016277,-0.03050046296806511,-0.028690143145251486,0.4950771214007144,0.974,-0.044,0.93,0.215,-0.01,0.205,0.046
Catherine Dubois,157,MTL,LW,24,247.05,2.0709999999999997,24.425535146380323,0.5029751062537947,5.93212754010451,-0.12350031999661171,-0.12350031999661164,1.2143290831815423,0.015822500477506385,0.0006329000191002554,0.00544941249896811,0.5084245187527628,0.817,0.1,0.917,0.18,0.022,0.202,0.049
Theresa Schafzahl,17,BOS,LW,28,421.21666666666664,2.9930000000000003,41.89384229760844,0.42633640644165716,5.967547670295983,0.06644725761291068,0.06644725761291075,0.2848890119890793,-0.2227201399243519,-0.008908805596974077,-0.011500248643877595,0.41483615779777955,0.855,0.051,0.906,0.189,0.011,0.2,0.028
Kayla Vespa,45,NY,LW,23,234.66666666666666,1.9699999999999998,27.570914250511045,0.5036931818181818,7.049381484505665,-0.007884333317771608,-0.007884333317771542,1.022727272727273,0.2999712084645567,0.01199884833858227,0.01230633733797536,0.5159995191561572,0.779,0.121,0.9,0.172,0.027,0.199,0.051
Megan Keller,12,BOS,LD,32,854.8999999999999,4.932000000000001,84.40427885975048,0.3461457480407067,5.923800130524072,0.014455738655493065,0.014455738655493131,1.5440402386244008,0.08002978951628886,0.0032011915806515545,0.0026374177730873224,0.34878316581379404,0.592,0.304,0.896,0.131,0.067,0.198,0.014
Madison Packer,148,NY,D,23,170.83333333333334,1.6879999999999997,19.919537564233607,0.5928585365853657,6.996130266462535,-0.051968930916240774,-0.051968930916240705,1.7560975609756095,0.07694019951821261,0.0030776079807285045,0.005104396286461892,0.5979629328718276,0.821,0.068,0.889,0.181,0.015,0.196,0.069
Jill Saulnier,149,NY,LW,18,225.03333333333333,1.866,25.71044464498196,0.49752629240112584,6.8551030011802,-0.20279680206008366,-0.2027968020600836,1.0665086653829061,0.3437526011201899,0.013750104044807596,0.021659179325150858,0.5191854717262767,0.724,0.151,0.875,0.16,0.033,0.193,0.051
Gigi Marvin,109,BOS,C,32,382.35,2.7880000000000003,37.88582101859644,0.4375049038838761,5.945205338343889,0.045253100052735605,0.045253100052735674,0.15692428403295408,-0.3506848678804771,-0.014027394715219084,-0.015792265617275775,0.4217126382666003,0.847,0.019,0.866,0.187,0.004,0.191,0.03
Mikyla Grant-Mentis,138,OTT,F,6,77.85000000000001,1.1509999999999998,6.860141008445972,0.887090558766859,5.28719923579651,-0.40242998386592077,-0.4024299838659207,1.541425818882466,0.5539283063019871,0.022157132252079485,0.03785190162285039,0.9249424603897094,0.756,0.073,0.829,0.167,0.016,0.183,0.141
Alexandra Labelle,39,NY,C,24,254.35000000000002,1.7890000000000001,29.768471139569034,0.4220169058384116,7.022245993214632,-0.04341653231209297,-0.0434165323120929,1.6512679378808726,0.9285118736181563,0.037140474944726255,0.03883371970489788,0.46085062554330947,0.498,0.244,0.742,0.11,0.054,0.164,0.039
Chloé Aurard-Bushee,33,NY,RW,21,251.69999999999996,2.047,30.346979695149038,0.48796185935637676,7.234083359987853,0.1752002877669374,0.17520028776693747,0.23837902264600722,-0.484377041616709,-0.01937508166466836,-0.026207892887578924,0.46175396646879785,0.769,-0.031,0.738,0.17,-0.007,0.163,0.039
Lexie Adzija,49,BOS,C,15,194.51666666666665,1.637,19.518408346135494,0.5049438779881759,6.020586928805397,0.12756773620677284,0.1275677362067729,0.30845685888098706,-0.19915229303244414,-0.007966091721297766,-0.012941233433361909,0.49200264455481396,0.65,0.019,0.669,0.144,0.004,0.148,0.046
Gabrielle David,156,MTL,RW,26,360.65000000000003,2.3280000000000003,35.993892220671576,0.38730070705670316,5.988170063053638,-0.07934967271346005,-0.07934967271345998,1.1645639816997087,-0.03394260100432728,-0.0013577040401730911,0.0017369331956518482,0.389037640252355,0.497,0.123,0.62,0.11,0.027,0.137,0.023
Amanda Pelkey,110,BOS,RW,31,372.7333333333334,2.403,37.95324803139773,0.3868181005186907,6.109447903462341,0.20428482191020333,0.2042848219102034,0.6438919692362725,0.13628281732284125,0.00545131269291365,-0.002515795361584283,0.3843023051571064,0.511,0.101,0.612,0.113,0.022,0.135,0.022
Emma Woods,86,NY,LW,24,375.95000000000005,2.531,43.946865486310806,0.4039366937092698,7.013730360895459,-0.05379089600265474,-0.05379089600265467,0.15959569091634523,-0.563160373346371,-0.022526414933854842,-0.02042856998975131,0.38350812371951853,0.622,-0.011,0.611,0.137,-0.002,0.135,0.022
Jillian Dempsey,27,MTL,C,26,201.83333333333331,1.4580000000000002,21.161266219050383,0.4334269199009084,6.290714978412996,0.22793723561835366,0.22793723561835372,2.0809248554913298,0.8824182727872938,0.035296730911491755,0.02640717872237596,0.4598340986232844,0.433,0.152,0.585,0.096,0.034,0.13,0.039
Sophie Jaques,11,BOS,RD,6,105.68333333333335,0.767,9.986590438181192,0.4354518214792619,5.669724897879244,-0.23043840699930576,-0.2304384069993057,5.6773379593124105,4.213327510204298,0.16853310040817193,0.17752019828114485,0.6129720197604067,0.23,0.346,0.576,0.051,0.076,0.127,0.072
Clair DeGeorge,116,MIN,F,33,344.7666666666666,2.1750000000000003,28.3360268500155,0.37851687131393225,4.931339875280664,-0.07468393523382544,-0.07468393523382537,0.5220922362950788,0.09265660738683185,0.003706264295473274,0.006618937769592463,0.3851358090835247,0.425,0.146,0.571,0.094,0.032,0.126,0.022
Ann-Sophie Bettez,80,MTL,LW,15,217.53333333333333,1.6369999999999998,22.76003122502996,0.45151700888752677,6.277667208865144,0.21674921282958126,0.21674921282958132,0.5516395954642966,-0.6468669872397392,-0.02587467948958957,-0.034327898789943245,0.4171891100975835,0.533,-0.057,0.476,0.118,-0.013,0.105,0.029
Kaitlin Willoughby,128,TOR,LW,27,184.66666666666663,1.2790000000000001,16.964542293516853,0.41555956678700373,5.511945149518112,-0.00028077311806640193,-0.0002807731180663354,1.2996389891696754,0.5534488361595991,0.022137953446383963,0.02214890359798855,0.4377084703849923,0.342,0.126,0.468,0.076,0.028,0.104,0.034
Kennedy Marchment,29,MTL,RW,9,97.71666666666667,1.0230000000000001,10.719721002664127,0.628142589118199,6.582124443048073,0.5393643925398989,0.539364392539899,0.0,-1.198506582704036,-0.04794026330816144,-0.0689754746172175,0.5591671145009814,0.527,-0.082,0.445,0.116,-0.018,0.098,0.06
Micah Zandee-Hart,47,NY,LD,18,397.5166666666667,2.0180000000000002,46.10902219513503,0.30459100247369086,6.959560601336888,-0.1181738627732305,-0.11817386277323043,2.5659301496792586,0.8867727882218617,0.035470911528874466,0.04007969217703045,0.3446706946507213,0.0,0.39,0.39,0.0,0.086,0.086,0.013
Amanda Boulier,51,MTL,RD,9,214.0,0.8929999999999999,20.798457684803616,0.2503738317757009,5.831343276113163,-0.2502531904385744,-0.25025319043857436,5.327102803738318,3.172194923839601,0.12688779695358404,0.13664767138068845,0.38702150315638933,-0.193,0.554,0.361,-0.043,0.122,0.079,0.022
Tereza Vanišová,161,OTT,LW,6,78.46666666666667,0.6649999999999999,7.752559856536808,0.5084961767204756,5.928040671948282,0.19949015811546392,0.19949015811546397,2.293967714528462,1.306470201947983,0.05225880807791932,0.04447869191141623,0.5529748686318918,0.267,0.083,0.35,0.059,0.018,0.077,0.059
Brooke Bryant,91,MIN,F,25,172.81666666666666,1.049,15.17849829939324,0.3642009837014177,5.269803633698107,0.2623080821871836,0.26230808218718366,1.7359436782717717,1.3065080493635246,0.05226032197454099,0.04203030676924083,0.40623129047065853,0.172,0.175,0.347,0.038,0.039,0.077,0.027
Akane Shiga,141,OTT,F,23,240.53333333333333,1.5600000000000003,22.85572579975974,0.3891352549889136,5.701261978875766,-0.039559402586021836,-0.039559402586021766,0.4988913525498891,-0.4886061600305899,-0.019544246401223594,-0.018001429700368745,0.3711338252885449,0.339,0.003,0.342,0.075,0.001,0.076,0.019
Alexa Vasko,101,TOR,C,29,253.25,1.2269999999999999,23.213940848089187,0.2907008884501481,5.499847782370588,-0.025214203291690107,-0.02521420329169004,2.3692003948667324,1.623010241856656,0.06492040967426624,0.06590376360264215,0.35660465205279024,-0.059,0.357,0.298,-0.013,0.079,0.066,0.016
Claire Butorac,102,MIN,F,30,318.3166666666667,1.764,25.243402659231403,0.33249908372166076,4.758167944564272,-0.25258671229365215,-0.2525867122936521,0.37698308811979675,-0.05245254078845024,-0.0020981016315380096,0.007752780147914423,0.3402518638695752,0.148,0.14,0.288,0.033,0.031,0.064,0.012
Ashton Bell,50,OTT,D,24,534.7166666666667,2.76,51.3917574110627,0.309696724121809,5.766615549662616,0.01762751128524012,0.017627511285240188,2.131970202287816,0.18807139251265653,0.007522855700506262,0.006835382760381895,0.31653210688219086,0.046,0.228,0.274,0.01,0.05,0.06,0.007
